# Index: draw
# Unit: none

Draw,ge_empirical_distribution_lowpass
3192,0.54608357
3193,0.58336079
3194,0.45572874
3195,0.53399789
3196,0.86192244
3197,0.44782788
3198,0.59480888
3199,0.66219068
3200,0.91838706
3201,0.43946645
3202,0.06255132
3203,0.54489797
3204,0.74755216
3205,-0.16061437
3206,0.48134279
3207,0.3649956
3208,-0.16404003
3209,0.77301466
3210,0.5774523
3211,0.31620517
3212,0.35274279
3213,0.70479107
3214,-0.009956827
3215,0.51616925
3216,0.72482449
3217,0.13790551
3218,0.68603897
3219,0.30054566
3220,0.88882738
3221,0.36217597
3222,0.35584515
3223,0.70388019
3224,0.33677587
3225,0.70225382
3226,0.76782894
3227,0.78997421
3228,0.60192251
3229,0.68784189
3230,0.72078019
3231,0.73531145
3232,0.66768515
3233,0.89137918
3234,0.25914302
3235,0.09428785
3236,0.58224165
3237,0.56463611
3238,0.88498235
3239,0.65817404
3240,0.75501841
3241,0.77008206
3242,1.0662434
3243,0.61286992
3244,0.80020761
3245,0.71388555
3246,0.59723419
3247,0.57614517
3248,0.67705119
3249,0.52466261
3250,0.3021045
3251,0.45522532
3252,0.6152283
3253,0.67680871
3254,0.489454
3255,0.63908291
3256,0.56735796
3257,0.68016261
3258,0.72476089
3259,0.44374987
3260,0.84079593
3261,0.41651031
3262,0.82319474
3263,0.70880264
3264,0.53357041
3265,0.83070809
3266,0.78498888
3267,0.86303055
3268,0.68306941
3269,0.61230993
3270,0.8065626
3271,0.78488177
3272,0.61181444
3273,0.76991236
3274,0.83008748
3275,0.40447018
3276,0.60218626
3277,0.52380061
3278,0.54172528
3279,0.57835579
3280,0.62985837
3281,0.85100681
3282,0.51013392
3283,0.41145661
3284,0.70552099
3285,0.86166632
3286,0.76407856
3287,0.63488799
3288,0.70563871
3289,0.89684135
3290,0.19887254
3291,0.33169508
3292,0.77138638
3293,0.46629155
3294,0.36700991
3295,0.69802761
3296,0.95038009
3297,0.58435762
3298,0.58767366
3299,0.63340509
3300,0.82732171
3301,0.91465366
3302,0.27421355
3303,0.64054912
3304,0.68983024
3305,0.059276976
3306,0.54751539
3307,0.63315451
3308,0.2766929
3309,0.84299183
3310,0.56170839
3311,0.62989718
3312,0.5198465
3313,0.56803674
3314,0.90258062
3315,-0.4153522
3316,0.64969069
3317,0.44789949
3318,0.7717104
3319,-8.49889E-05
3320,0.63624978
3321,-0.01811021
3322,0.36106053
3323,-1.6699369
3324,0.5691945
3325,0.88811564
3326,0.80023384
3327,0.7854647
3328,0.76271641
3329,0.83983397
3330,0.42048168
3331,0.33443245
3332,0.35493085
3333,0.30095556
3334,0.16836448
3335,0.38353163
3336,0.6140632
3337,0.22390455
3338,0.46165517
3339,0.49836692
3340,0.61044729
3341,0.91808444
3342,0.1502739
3343,0.19872649
3344,0.55763853
3345,0.51662546
3346,0.86555392
3347,0.71391833
3348,0.99843282
3349,0.49491778
3350,0.44789058
3351,-0.07644593
3352,0.87498075
3353,0.76888025
3354,0.67576408
3355,0.50647008
3356,0.5379495
3357,0.60492492
3358,0.23889852
3359,0.15485381
3360,0.37053183
3361,0.69297338
3362,0.84916407
3363,0.56176233
3364,0.68972868
3365,0.78662694
3366,0.58730716
3367,0.66647995
3368,0.5617736
3369,0.49369392
3370,0.7007513
3371,0.69836318
3372,0.64238757
3373,0.53618866
3374,0.79634225
3375,0.63134634
3376,0.76841742
3377,0.66397458
3378,0.55062872
3379,0.6849221
3380,0.79649419
3381,0.67484182
3382,0.18403277
3383,-0.24734798
3384,0.50782013
3385,0.76208836
3386,0.65395892
3387,0.71544987
3388,0.46136165
3389,0.061054893
3390,0.69091815
3391,0.7639603
3392,0.45842764
3393,0.45366991
3394,0.57016361
3395,0.69630069
3396,0.66295296
3397,0.90890247
3398,-0.1274175
3399,0.54426646
3400,0.58592278
3401,0.79782695
3402,0.5140357
3403,0.45903951
3404,0.83092451
3405,0.56176341
3406,0.73008186
3407,0.70753884
3408,0.77143276
3409,0.69304836
3410,0.2715033
3411,0.78493524
3412,0.60531855
3413,0.74604779
3414,0.52074426
3415,0.6605168
3416,0.53736365
3417,0.90544707
3418,0.13746896
3419,0.54175341
3420,0.97613758
3421,0.64642173
3422,0.97794342
3423,0.70681393
3424,0.53909171
3425,0.68702579
3426,0.70517576
3427,0.63628453
3428,0.85510516
3429,0.6856668
3430,0.66687661
3431,0.60363811
3432,0.48963824
3433,0.80258787
3434,0.66304493
3435,0.78913736
3436,0.66374445
3437,0.67355496
3438,0.57131726
3439,0.62646902
3440,0.64656597
3441,0.56962824
3442,1.012158
3443,0.60710114
3444,0.64379215
3445,0.35323727
3446,0.65903729
3447,0.62851918
3448,0.28636569
3449,0.77981591
3450,0.79163307
3451,0.81860214
3452,0.28023168
3453,1.1297861
3454,0.65503156
3455,0.52345693
3456,0.64451903
3457,0.68062729
3458,0.57297802
3459,0.42275637
3460,0.38038394
3461,0.55443847
3462,0.38408026
3463,0.47809687
3464,0.65003842
3465,0.33510301
3466,0.61274129
3467,-0.18172716
3468,0.36550942
3469,0.39674899
3470,0.49328014
3471,0.56167465
3472,0.71854615
3473,0.89289623
3474,-0.34656182
3475,0.65098917
3476,0.31664637
3477,0.27221131
3478,0.52025354
3479,0.71657687
3480,0.7772581
3481,0.40480953
3482,-1.2780727
3483,0.70205939
3484,0.74365497
3485,0.61544043
3486,0.47240359
3487,0.29098675
3488,0.46765253
3489,0.41982532
3490,0.51081324
3491,0.74613756
3492,-0.24378768
3493,0.37020627
3494,0.53543216
3495,0.76564562
3496,0.78898758
3497,0.13354798
3498,0.075592116
3499,0.47529125
3500,0.36640018
3501,0.60143995
3502,0.11570152
3503,0.68386215
3504,0.72794652
3505,0.84585255
3506,0.86962622
3507,0.40818921
3508,0.72803509
3509,0.64769143
3510,0.30526543
3511,0.81502593
3512,0.17334251
3513,0.56764102
3514,0.62820417
3515,0.74423915
3516,0.61777556
3517,0.23876324
3518,0.79424262
3519,0.39654723
3520,0.78381896
3521,0.57333505
3522,0.59935951
3523,0.5021739
3524,0.47372141
3525,0.71134818
3526,0.81264448
3527,0.47667855
3528,0.64572746
3529,0.81467301
3530,0.64685082
3531,-0.083351851
3532,0.28608444
3533,0.68592668
3534,0.82443523
3535,0.76008767
3536,0.69180024
3537,0.61582851
3538,0.77443564
3539,0.38313884
3540,0.71226716
3541,0.16021915
3542,0.82101709
3543,0.28928173
3544,0.81312811
3545,0.68509668
3546,0.54449141
3547,0.59384835
3548,0.58505279
3549,0.74244565
3550,0.5443278
3551,0.34434396
3552,0.80812067
3553,1.0497749
3554,0.55859995
3555,0.67270607
3556,0.68488145
3557,0.80878669
3558,0.83066672
3559,0.80435306
3560,0.75447041
3561,0.8042466
3562,0.486837
3563,0.73345107
3564,0.52661556
3565,0.6954726
3566,0.53869641
3567,0.7097792
3568,0.33709896
3569,0.50666797
3570,0.97056514
3571,0.72633296
3572,0.61242688
3573,0.40850991
3574,0.61500573
3575,0.49004343
3576,0.99380887
3577,0.94425291
3578,0.3686662
3579,0.66124582
3580,0.76359528
3581,0.62811828
3582,0.56011772
3583,0.82867265
3584,0.8503921
3585,0.6749112
3586,0.6807977
3587,0.65543526
3588,0.39032567
3589,0.73054516
3590,0.98600382
3591,0.64029396
3592,0.77315426
3593,0.62353992
3594,0.48090774
3595,0.12772904
3596,0.41255409
3597,0.88832444
3598,0.86698544
3599,0.86134177
3600,0.76852274
3601,0.40097308
3602,0.85951829
3603,0.75086874
3604,-0.25092402
3605,0.68805027
3606,0.61664963
3607,0.85105789
3608,0.82870805
3609,0.45775428
3610,0.6716243
3611,0.54221576
3612,0.55370981
3613,0.66266668
3614,0.41017944
3615,0.5752396
3616,0.26577505
3617,0.49104607
3618,-0.49646839
3619,0.97476304
3620,0.058036722
3621,0.59592563
3622,0.12979512
3623,0.60239494
3624,0.37439102
3625,0.726726
3626,0.75077271
3627,0.44682211
3628,0.80733442
3629,0.78227389
3630,0.58280808
3631,0.59960479
3632,0.66799426
3633,0.13808957
3634,0.89327377
3635,0.77190429
3636,0.83747423
3637,0.49532118
3638,0.62275785
3639,0.80389881
3640,0.81896114
3641,0.79198158
3642,0.7098037
3643,0.65900344
3644,0.086889297
3645,0.64971012
3646,0.81803316
3647,0.57906061
3648,0.33701444
3649,0.35388607
3650,0.7832396
3651,0.50818861
3652,0.18603267
3653,0.76154053
3654,0.79650909
3655,0.51874852
3656,0.81829
3657,-0.16095588
3658,0.45657742
3659,0.37200236
3660,0.68138576
3661,0.87646037
3662,0.89338255
3663,0.62465143
3664,0.53657889
3665,0.50087029
3666,0.72362578
3667,0.0117079
3668,0.66560256
3669,0.29057527
3670,0.73720503
3671,0.8506813
3672,1.0921718
3673,0.65352356
3674,0.50005162
3675,0.66410357
3676,1.0223429
3677,0.57017004
3678,0.95593756
3679,0.69767541
3680,0.74721587
3681,0.6700027
3682,0.32667378
3683,0.073028512
3684,0.59384322
3685,0.66681737
3686,0.28855455
3687,0.59735018
3688,0.23274212
3689,-0.2467339
3690,0.60974967
3691,0.75668836
3692,0.68600678
3693,-0.053464439
3694,0.95288897
3695,0.6374079
3696,0.18579802
3697,0.37169129
3698,0.58515179
3699,0.68654037
3700,0.72037524
3701,0.72904128
3702,0.76063353
3703,0.89768708
3704,0.93369335
3705,0.93209058
3706,0.73778629
3707,0.71757561
3708,0.66801208
3709,0.81790173
3710,0.26758024
3711,0.54636526
3712,0.18650003
3713,1.0361584
3714,-0.42462245
3715,0.58247769
3716,0.87107211
3717,0.2493397
3718,0.38616771
3719,0.90504575
3720,0.8350414
3721,0.41162381
3722,0.50431627
3723,0.80413038
3724,0.76534885
3725,0.4511497
3726,0.30034396
3727,0.63633716
3728,0.80723709
3729,0.69389486
3730,0.84810048
3731,0.60512716
3732,0.59443772
3733,0.34001175
3734,0.52209419
3735,0.46739456
3736,0.82622367
3737,0.55183959
3738,0.27096125
3739,0.30921468
3740,0.60835993
3741,0.5301764
3742,-0.082298912
3743,0.73251331
3744,0.71943331
3745,0.78983885
3746,0.85930347
3747,-0.36319244
3748,-0.23370929
3749,0.69786292
3750,0.2330769
3751,-0.42544997
3752,0.44475564
3753,0.76503587
3754,0.61991954
3755,0.24475056
3756,0.65005589
3757,-0.35298243
3758,0.38775522
3759,0.52167994
3760,0.70227176
3761,0.84463531
3762,0.89271927
3763,0.56394261
3764,0.7892732
3765,0.98682219
3766,0.047845993
3767,0.55984479
3768,0.17010039
3769,0.4066889
3770,-0.052432206
3771,0.59619176
3772,0.65991265
3773,0.54238319
3774,0.31798229
3775,0.74799144
3776,0.65310115
3777,0.45976442
3778,-0.19881444
3779,0.72591031
3780,0.70654339
3781,0.62694061
3782,0.60540152
3783,0.76073253
3784,0.25511181
3785,-0.5893907
3786,0.53410667
3787,0.28866351
3788,0.49681947
3789,0.10221587
3790,0.30092651
3791,0.37705383
3792,0.68697256
3793,0.6839636
3794,-0.9073686
3795,0.93404096
3796,0.60417616
3797,-0.006755478
3798,0.38565227
3799,0.34494159
3800,0.56484663
3801,0.55347782
3802,0.88436496
3803,0.83733171
3804,0.88008124
3805,0.61157793
3806,0.80667722
3807,0.47077301
3808,0.58269858
3809,0.61463022
3810,0.68397659
3811,-0.30593982
3812,0.57619971
3813,-0.024006687
3814,0.5568679
3815,0.79857761
3816,0.67025197
3817,0.5261488
3818,0.87456369
3819,0.60922509
3820,0.49284184
3821,0.65521741
3822,0.64144343
3823,0.60064107
3824,0.59023768
3825,0.47088888
3826,-0.1632012
3827,0.43416274
3828,0.66102833
3829,0.46544501
3830,0.81937099
3831,-0.2480454
3832,0.63407189
3833,0.51716572
3834,0.83879077
3835,0.7022233
3836,0.73023975
3837,0.32258224
3838,0.84263796
3839,0.88621116
3840,0.5993337
3841,0.68348575
3842,0.42210358
3843,0.71140313
3844,0.57530802
3845,0.79273307
3846,0.63783854
3847,0.77952862
3848,0.63281262
3849,0.69903284
3850,0.95048618
3851,0.70429552
3852,0.32187399
3853,0.48752856
3854,0.73491186
3855,0.35612252
3856,0.71373069
3857,0.34156784
3858,0.56862211
3859,0.34314483
3860,0.75585777
3861,0.88519824
3862,0.40239635
3863,0.93072128
3864,0.72593915
3865,0.47088516
3866,0.62881577
3867,0.34133759
3868,0.7226975
3869,0.15903519
3870,0.48183984
3871,0.68915009
3872,0.499194
3873,0.58782667
3874,0.77208781
3875,0.6688599
3876,0.68341815
3877,0.60421145
3878,0.67352581
3879,0.57029402
3880,0.46425122
3881,0.58709621
3882,0.79680842
3883,0.47589743
3884,0.56577498
3885,0.79669487
3886,0.92556751
3887,0.60228318
3888,0.45793334
3889,0.87564594
3890,0.52093357
3891,0.70378554
3892,0.60988516
3893,0.2394207
3894,1.0183166
3895,0.78613216
3896,0.38246727
3897,0.62464005
3898,0.97207922
3899,0.75788867
3900,0.8459956
3901,0.1904991
3902,0.4208397
3903,0.6446979
3904,0.04818783
3905,0.49241129
3906,0.54384071
3907,0.74347693
3908,0.45367962
3909,0.44961342
3910,0.70007312
3911,0.31917447
3912,0.76118195
3913,0.70338428
3914,0.74682164
3915,0.64828932
3916,0.72808528
3917,0.46481761
3918,0.75167793
3919,0.67866576
3920,0.22562826
3921,0.32472566
3922,0.686046
3923,0.90826273
3924,0.71941811
3925,0.8102231
3926,0.4306331
3927,-0.004438976
3928,0.67482179
3929,0.60163319
3930,0.92600125
3931,0.65601593
3932,0.61218321
3933,0.42119786
3934,0.13345367
3935,0.6067515
3936,-0.59075218
3937,0.71275735
3938,0.45340416
3939,0.387373
3940,0.46838182
3941,0.36346143
3942,0.63408065
3943,-0.039149567
3944,-0.13535808
3945,0.64438635
3946,0.86040491
3947,0.61851686
3948,1.0103532
3949,0.62646502
3950,0.090313017
3951,0.60805827
3952,0.81176245
3953,0.51009214
3954,0.39373392
3955,0.94149399
3956,0.58764189
3957,0.7337727
3958,-0.48759222
3959,0.41721421
3960,0.37161431
3961,0.65773737
3962,0.72275478
3963,0.82854611
3964,0.49124482
3965,0.3991721
3966,0.65931016
3967,0.73725694
3968,0.52393138
3969,0.56373292
3970,0.53767991
3971,0.8515957
3972,0.89738232
3973,0.64238858
3974,0.47702256
3975,0.24996467
3976,0.58766627
3977,0.74847347
3978,0.53966469
3979,0.72685289
3980,0.34293553
3981,1.0699717
3982,0.68464446
3983,0.18582815
3984,0.69756138
3985,0.56086278
3986,0.53259629
3987,0.62065077
3988,0.6534552
3989,0.20150784
3990,0.79934758
3991,0.49909908
3992,0.84328312
3993,0.61704946
3994,0.77840191
3995,0.64934355
3996,0.37902141
3997,0.57629293
3998,0.81013906
3999,0.67401791
4000,0.50727916
4001,0.49595934
4002,0.90011543
4003,0.83145088
4004,0.59741765
4005,0.33813825
4006,0.022983026
4007,0.37210357
4008,0.44955358
4009,0.12646946
4010,0.31794795
4011,0.70732552
4012,0.93923312
4013,0.85683918
4014,0.49251106
4015,0.78260112
4016,0.73785228
4017,0.70936316
4018,0.38532236
4019,0.67026347
4020,0.78829449
4021,0.78129649
4022,0.84463018
4023,0.80874789
4024,0.52674472
4025,0.5585292
4026,0.4786163
4027,0.31042466
4028,0.8333472
4029,0.67614836
4030,0.20917965
4031,0.42975616
4032,0.74500626
4033,0.89421332
4034,0.49369201
4035,0.43428478
4036,0.69919747
4037,0.60070294
4038,0.13029049
4039,0.64050937
4040,0.41994828
4041,0.40759575
4042,0.47999978
4043,0.48422098
4044,0.80626327
4045,0.71782815
4046,0.56220704
4047,0.82777137
4048,0.42275697
4049,0.61661619
4050,0.39791375
4051,-0.17569722
4052,0.4674187
4053,0.31558073
4054,0.49653012
4055,0.82205081
4056,0.42291903
4057,0.89154035
4058,0.83849561
4059,0.75368959
4060,0.5482927
4061,-0.15213493
4062,0.87863714
4063,0.43810645
4064,0.51284683
4065,0.6768434
4066,0.45126793
4067,0.22727269
4068,0.57346219
4069,0.86358982
4070,0.62589079
4071,0.59841603
4072,0.21087374
4073,0.60359007
4074,0.75858408
4075,0.50576669
4076,0.69940758
4077,0.96496046
4078,0.83342296
4079,0.31001842
4080,0.50651652
4081,0.86149108
4082,0.40779972
4083,0.77721488
4084,0.51002514
4085,0.67598134
4086,0.56867391
4087,0.64969885
4088,0.64779758
4089,0.57274103
4090,0.7700842
4091,0.40321922
4092,0.7514708
4093,0.4191632
4094,0.74632275
4095,0.44347021
4096,0.29957202
4097,0.37193248
4098,0.27274278
4099,0.51677203
4100,0.82504982
4101,-0.28777298
4102,0.52143586
4103,0.72569287
4104,1.0319272
4105,0.75981128
4106,0.64925969
4107,0.38671461
4108,0.67723876
4109,0.50303483
4110,0.53145123
4111,-2.9115529
4112,0.6638816
4113,0.61069191
4114,0.87159812
4115,0.45508906
4116,0.71388745
4117,0.86175126
4118,0.78588647
4119,0.48289114
4120,0.31252322
4121,0.49239063
4122,0.78669208
4123,0.24793969
4124,0.67555785
4125,0.39748704
4126,0.64452118
4127,0.29952678
4128,0.39513397
4129,0.46658605
4130,0.13844064
4131,0.57645881
4132,0.82345659
4133,0.46076179
4134,0.6727916
4135,0.5008682
4136,0.34273216
4137,0.47026607
4138,0.55464262
4139,-0.17074108
4140,0.53859729
4141,0.29256418
4142,0.64073092
4143,0.56224126
4144,1.0076891
4145,0.43743205
4146,0.63671899
4147,0.76675665
4148,0.66126066
4149,0.82387257
4150,0.50362808
4151,0.69930744
4152,0.59163201
4153,0.3227801
4154,0.77235752
4155,1.0021652
4156,0.55410856
4157,-0.032339334
4158,0.52015483
4159,0.55961639
4160,0.98920757
4161,0.93247914
4162,0.9716807
4163,0.14889295
4164,0.93001044
4165,0.54379964
4166,0.69587171
4167,0.65917665
4168,0.69610506
4169,0.43095231
4170,0.22184101
4171,0.51657158
4172,0.77456254
4173,0.65491617
4174,0.17036916
4175,0.62018967
4176,-0.050783716
4177,0.31006148
4178,0.3240225
4179,0.70357037
4180,0.4443399
4181,0.34752023
4182,0.81322396
4183,0.61426705
4184,0.71460766
4185,0.91819239
4186,0.65613782
4187,0.79170859
4188,0.46425119
4189,0.85473889
4190,0.45811576
4191,0.83331168
4192,0.65966678
4193,0.51017553
4194,0.24496974
4195,0.3866255
4196,0.92936248
4197,0.44036886
4198,0.51960909
4199,0.90647274
4200,-0.8116616
4201,0.58764952
4202,0.76235712
4203,0.87309581
4204,0.68140709
4205,0.75984317
4206,0.4749141
4207,0.65648276
4208,0.5942933
4209,0.050175995
4210,0.3072004
4211,0.89868128
4212,0.81536567
4213,0.61882341
4214,0.47954431
4215,0.93379581
4216,0.26593974
4217,0.78688359
4218,0.063389517
4219,0.62229931
4220,0.19212055
4221,0.68622488
4222,0.49659824
4223,0.47914714
4224,0.8940044
4225,0.66335952
4226,-0.84853923
4227,0.8009271
4228,0.51831788
4229,0.86229205
4230,0.17987847
4231,0.83624417
4232,0.65760279
4233,0.34970927
4234,0.1695774
4235,0.62952071
4236,0.25857705
4237,0.47002783
4238,0.71455926
4239,0.82937711
4240,0.63897598
4241,0.93150407
4242,0.2672857
4243,0.39125597
4244,0.97236168
4245,0.27630347
4246,-0.09387248
4247,0.66220504
4248,1.1304077
4249,0.47041041
4250,0.6667341
4251,0.60175002
4252,0.63874209
4253,0.71578103
4254,0.63271111
4255,-0.13259764
4256,0.46194628
4257,0.63805479
4258,0.39802653
4259,0.64568347
4260,0.85475039
4261,0.5686729
4262,0.19948128
4263,-0.050418265
4264,0.86882591
4265,0.52841252
4266,0.55668807
4267,0.81361735
4268,0.60076529
4269,0.82732522
4270,0.43519548
4271,0.12945835
4272,0.4107908
4273,0.2837812
4274,0.36940032
4275,0.31380576
4276,0.44628614
4277,0.81626511
4278,0.57796073
4279,0.59419399
4280,0.81233329
4281,0.35938784
4282,0.69048548
4283,0.68615443
4284,0.5698725
4285,0.38575763
4286,-0.22710514
4287,0.5325101
4288,0.82784671
4289,0.67332089
4290,0.61198121
4291,1.0862998
4292,0.8493163
4293,0.62805837
4294,0.79497218
4295,1.0601262
4296,0.86202228
4297,0.46141687
4298,0.47006145
4299,0.19517168
4300,0.72003436
4301,0.36114758
4302,0.2237667
4303,0.55929524
4304,0.64195323
4305,0.89702147
4306,0.77847487
4307,0.86044633
4308,0.77053487
4309,0.29073289
4310,0.1737652
4311,0.69381803
4312,0.60116768
4313,0.6942361
4314,0.21448024
4315,0.63702345
4316,0.53122967
4317,0.52640396
4318,0.6001637
4319,0.66242844
4320,1.0051004
4321,0.70041931
4322,0.32217774
4323,0.79407281
4324,0.71682811
4325,0.31078705
4326,0.79668778
4327,0.76131105
4328,0.55175734
4329,1.0433872
4330,0.43130448
4331,0.5227648
4332,0.45502818
4333,0.412175
4334,0.94968313
4335,0.51179379
4336,0.66261441
4337,0.92642635
4338,0.94470167
4339,0.074734069
4340,0.62395251
4341,0.41317835
4342,0.30946493
4343,0.71439004
4344,0.72510558
4345,0.85047162
4346,0.81586885
4347,0.76535422
4348,0.39622954
4349,0.77318609
4350,0.64838928
4351,0.20473185
4352,0.53329861
4353,0.61857289
4354,0.53614849
4355,0.30165038
4356,0.41476527
4357,0.49692571
4358,0.82428288
4359,0.62264216
4360,0.66861975
4361,0.48513284
4362,0.75932288
4363,0.52826005
4364,0.58223867
4365,0.27880269
4366,0.75578886
4367,0.799227
4368,0.68741357
4369,0.7800138
4370,0.51775199
4371,0.32397676
4372,0.69168258
4373,0.50781059
4374,0.78815752
4375,0.54518437
4376,0.20716919
4377,0.79430097
4378,0.91030294
4379,0.59505421
4380,0.67965055
4381,0.46084297
4382,0.67778814
4383,0.090868421
4384,0.73398435
4385,0.70698422
4386,0.6283555
4387,0.69593263
4388,0.66641128
4389,0.70073491
4390,0.15387216
4391,0.64519322
4392,0.77724403
4393,0.30630559
4394,0.81548637
4395,0.60081184
4396,0.87341762
4397,0.86194247
4398,0.334014
4399,0.5900501
4400,0.73564363
4401,1.0042753
4402,0.62047309
4403,0.66631824
4404,0.85200572
4405,0.85381675
4406,0.53034174
4407,0.77580053
4408,0.51881903
4409,0.55627722
4410,0.79277909
4411,0.43487948
4412,0.73023891
4413,0.74760395
4414,0.48304114
4415,0.36574444
4416,0.79104257
4417,0.52313292
4418,0.66330695
4419,0.34658942
4420,0.76919311
4421,0.65850306
4422,0.80078197
4423,0.59151602
4424,-0.20533261
4425,0.6384654
4426,-0.041350223
4427,0.47416699
4428,0.12898056
4429,0.77659929
4430,0.35550052
4431,0.89115441
4432,0.077576868
4433,-0.086634919
4434,0.68445814
4435,0.55345571
4436,0.51326859
4437,1.0376608
4438,0.70427644
4439,0.15839501
4440,0.40079275
4441,0.67135984
4442,0.50407678
4443,0.59153354
4444,0.60962898
4445,0.76846761
4446,0.59166402
4447,0.81938833
4448,0.70558465
4449,0.6528886
4450,0.82869214
4451,0.58260304
4452,0.64455038
4453,0.46049628
4454,0.31143376
4455,0.66232264
4456,0.4964197
4457,-0.26930982
4458,0.71206266
4459,0.44717538
4460,0.84303951
4461,0.58498108
4462,0.68987811
4463,0.91100067
4464,0.82340431
4465,0.44294029
4466,0.57584155
4467,0.42430171
4468,0.52123833
4469,0.72290701
4470,0.40071127
4471,0.7678014
4472,0.65013415
4473,0.80959666
4474,0.79261941
4475,-0.3111617
4476,0.87358063
4477,0.39954895
4478,0.86162412
4479,0.77983171
4480,0.29707095
4481,0.5938493
4482,0.32022363
4483,0.81643444
4484,0.25313815
4485,0.77537918
4486,0.65189594
4487,0.38190758
4488,0.71340525
4489,0.62183374
4490,1.1145915
4491,0.87850666
4492,0.16056503
4493,0.69740772
4494,0.31907025
4495,0.632016
4496,-0.25298503
4497,0.39276826
4498,0.37303594
4499,0.56656593
4500,0.77384663
4501,0.626737
4502,0.65406859
4503,0.40529832
4504,0.82488757
4505,0.56977522
4506,0.72171617
4507,0.36903164
4508,0.79030174
4509,0.6610477
4510,0.53196049
4511,0.89946264
4512,0.75288808
4513,0.10080579
4514,0.62324095
4515,0.15349399
4516,0.62380195
4517,0.68807662
4518,0.77163076
4519,0.67087305
4520,0.5996834
4521,0.89010334
4522,0.9720577
4523,0.41113463
4524,0.69432873
4525,0.61781114
4526,0.99164683
4527,0.73081928
4528,0.5042097
4529,0.65627116
4530,0.47758698
4531,0.75665599
4532,0.76172739
4533,0.82807809
4534,0.71652126
4535,0.78870595
4536,0.66732627
4537,0.69800222
4538,0.63601518
4539,0.77592605
4540,0.69790435
4541,0.65650696
4542,0.20178707
4543,0.62498897
4544,0.75708902
4545,0.7104404
4546,0.7862528
4547,0.65818214
4548,0.85740954
4549,0.59099829
4550,0.57235169
4551,0.22231019
4552,0.83971155
4553,0.26351163
4554,0.67023706
4555,0.82676727
4556,-0.14391944
4557,0.63034773
4558,0.93408668
4559,0.58068269
4560,0.72868675
4561,0.7835235
4562,0.58370501
4563,0.84618652
4564,0.39211074
4565,0.44823524
4566,0.30539811
4567,0.56002063
4568,0.87602323
4569,0.65239727
4570,0.67784995
4571,0.57000786
4572,0.4378745
4573,0.73175275
4574,0.73356289
4575,0.89565861
4576,0.73766834
4577,0.84272259
4578,0.32173356
4579,0.5759632
4580,-0.33740559
4581,0.80259013
4582,0.3878077
4583,0.64191818
4584,0.6397531
4585,0.63745755
4586,0.73168397
4587,0.75835347
4588,0.61276543
4589,0.42881685
4590,0.9272185
4591,0.46925595
4592,0.81135684
4593,0.47874072
4594,0.28649482
4595,0.7972104
4596,0.59159791
4597,0.31608033
4598,0.4787457
4599,0.58693355
4600,0.74877799
4601,0.67921525
4602,0.29801163
4603,0.86621821
4604,0.6876604
4605,0.83315593
4606,0.75380594
4607,0.33821124
4608,0.12142234
4609,0.24846141
4610,0.78714359
4611,0.54410738
4612,0.28325987
4613,0.57725078
4614,0.76745713
4615,0.58864164
4616,0.7593599
4617,0.52324468
4618,0.56394392
4619,0.34539244
4620,0.94889581
4621,0.73967624
4622,0.51392418
4623,0.23966435
4624,0.61246091
4625,0.67877227
4626,0.70665121
4627,1.0030527
4628,0.54833966
4629,0.67723173
4630,0.76384419
4631,0.66760021
4632,0.69054919
4633,0.84279394
4634,0.66218007
4635,0.17100164
4636,0.56967771
4637,0.24321158
4638,0.6228717
4639,0.78609854
4640,0.51919127
4641,0.78418881
4642,0.51416641
4643,0.43576252
4644,0.49883026
4645,0.60787731
4646,0.58740216
4647,0.19235185
4648,0.89428151
4649,0.92859995
4650,0.65138477
4651,0.5751279
4652,0.70189351
4653,0.47641852
4654,0.83437908
4655,0.53418982
4656,0.7761358
4657,0.77425683
4658,0.72607732
4659,0.67742527
4660,0.71060354
4661,0.15545794
4662,0.43655345
4663,0.53545332
4664,0.88795948
4665,0.30828068
4666,0.4282552
4667,0.26168162
4668,0.69862765
4669,0.78379732
4670,0.55227894
4671,0.61985517
4672,0.47771546
4673,0.86794925
4674,-0.021753035
4675,1.0577456
4676,0.54812777
4677,0.94765002
4678,1.0303936
4679,0.4947913
4680,0.67238182
4681,0.65676606
4682,0.70852661
4683,0.49201691
4684,0.65551335
4685,0.32803673
4686,0.88530254
4687,0.59891462
4688,0.80735892
4689,0.46226251
4690,0.74763089
4691,0.55485046
4692,0.55542684
4693,0.46304929
4694,0.4828583
4695,0.50813794
4696,0.26331481
4697,0.79437739
4698,0.41966999
4699,0.71735954
4700,0.48208684
4701,-0.018551132
4702,0.79968232
4703,0.65719688
4704,0.45488104
4705,0.38999477
4706,0.72145534
4707,0.57897896
4708,0.57534713
4709,0.65611011
4710,0.6021421
4711,0.61552751
4712,0.35991824
4713,0.55207777
4714,0.90587735
4715,0.50590396
4716,0.71698105
4717,1.1437988
4718,0.49928185
4719,0.41873917
4720,0.76369971
4721,0.73831713
4722,0.37296808
4723,0.2306523
4724,0.37546358
4725,0.76699805
4726,0.95794916
4727,0.42084205
4728,0.60599446
4729,0.76010728
4730,0.51295227
4731,0.72502428
4732,0.45464656
4733,0.75971448
4734,0.80698448
4735,0.68633699
4736,0.27004564
4737,0.34768024
