"Intercept","HA","VU","CC","loggdppc"
0.00790839937224777,-0.00071970005561778,-2.0440170257955e-06,-0.00461419466657393,9.96403007272199e-07
0.00806466485005975,-0.000784422689327284,-6.67272597934132e-07,-0.00463966305559297,6.30351782505708e-07
0.00816943834071954,-0.000768108891142366,-1.30149607914836e-06,-0.00471787783017817,8.62219961024135e-07
0.00820384579152427,-0.000851200771608556,-6.82372701002751e-07,-0.00469890100781471,1.43248860114091e-07
0.00825184019512595,-0.000801069704563554,-8.60132473726606e-07,-0.00475625953648868,1.28989681000454e-07
0.00809436953028143,-0.000784941314758881,-6.9646817801749e-06,-0.00467065861858833,4.84675208726611e-07
0.00793694062276321,-0.000815873050999075,-1.06229278794637e-05,-0.00453944876606021,2.10998337367436e-07
0.00818969123159704,-0.000837685867995144,-2.97232896479965e-06,-0.0047044768239495,2.91992787292518e-07
0.00805674670268354,-0.000793564978110431,-7.44152145649933e-06,-0.00466334083498303,1.51328739163857e-06
0.00819864753059891,-0.000791569066156129,-1.54306158942805e-06,-0.00475576475060585,2.84498102187926e-07
0.008118806926148,-0.000771654727630464,-4.85807227986046e-06,-0.0047401099312976,1.45694972296905e-06
0.00810129173218759,-0.000822672994778415,-2.16529426787692e-07,-0.00466234189516972,4.14838237159089e-07
0.00826976004086054,-0.000790778560678076,-2.46547657485518e-06,-0.00481465216135939,4.46957787599389e-08
0.00815781319880371,-0.000790636633130859,-6.23695118889066e-07,-0.00471520620746621,3.41363176483531e-07
0.00834552094298168,-0.00087975246908104,-3.89439361411186e-06,-0.00475908871754384,7.38377899628574e-07
0.00797341330249455,-0.000604116495696546,-2.4496752027006e-06,-0.00477461918587317,8.40194993362839e-07
0.00841743667800944,-0.000814076122764022,-4.24129651111279e-07,-0.00486233539338816,1.09651376575523e-08
0.00816769795746096,-0.000867199232639414,-1.38877055711512e-06,-0.00468280492871854,1.02300087325682e-06
0.00808467819840794,-0.000820618292934079,-1.87365595048878e-06,-0.0046354573992334,5.17751886930896e-07
0.00804867258432512,-0.000809896917929387,-3.96072183846908e-06,-0.00461524257476117,8.07419550703784e-08
0.008316726520303,-0.000855809729913438,-1.93195621317418e-06,-0.00473518126564198,8.95994296792845e-07
0.00812849560592579,-0.000761345838957995,-1.72767634798812e-06,-0.00469908860442649,1.02093621575762e-08
0.00814777979088284,-0.000779844395207365,-9.44405425529067e-08,-0.0047549879891498,3.50335502513693e-07
0.00793795977852083,-0.00077871352951829,-3.79643113804771e-06,-0.00459260871163377,7.77566855098508e-07
0.00815928068637605,-0.000775637092580815,-8.74548204768309e-08,-0.00472893245089511,9.80943282567976e-08
0.00828917425526828,-0.00082652968766281,-1.2365117028258e-07,-0.00479783675883945,2.63027786175559e-07
0.00817479942681088,-0.000805758182210904,-6.32034817173278e-06,-0.00471431961338737,6.63332835283691e-08
0.00792011388911034,-0.000673182019385565,-6.3503088297454e-07,-0.00465205716539669,5.06644443708519e-07
0.00815261223783948,-0.000764260023777618,-2.49537965230301e-07,-0.00471888357344335,4.7924602977911e-07
0.00798946195466601,-0.000652842869195045,-4.31052234030525e-06,-0.00470460000802078,1.73735557258306e-07
0.0082617671209253,-0.000766153325642954,-3.00991293660523e-06,-0.00483210833940721,3.95355180314499e-07
0.00829607779526276,-0.000913695121375262,-1.1237341694171e-06,-0.0047102602941743,1.60433439040781e-07
0.00824088861719885,-0.000794487216823094,-3.54728269316736e-07,-0.00475831423334522,2.29298003313886e-08
0.00783302140137348,-0.000671435649511748,-1.7829832855515e-06,-0.00459598831064381,7.16934472526057e-07
0.00806454812196027,-0.000826285061795548,-2.77215529278252e-07,-0.0046475159142413,7.97423596018418e-07
0.00828791106129308,-0.000774151700105405,-2.00364123388797e-06,-0.0048207652227904,6.55332305543327e-07
0.00828310108392722,-0.00073114845166591,-3.25982801699509e-07,-0.00482400463409773,1.03942943528066e-07
0.00814665678016701,-0.000790114311552672,-5.18700720996425e-07,-0.00469167026300248,7.06896799334014e-07
0.00817086361635108,-0.000845217694591164,-4.84248419023045e-07,-0.00468912627756645,2.42242462098317e-07
0.00809063214670896,-0.000907090562324858,-5.53719228709979e-07,-0.0045733454218098,2.01249787346587e-07
0.00824907854420466,-0.000770556427106898,-2.14801282685979e-06,-0.00479701236525169,6.30898385763548e-07
0.0081230983906201,-0.000765955862014268,-2.80270173152389e-06,-0.0047118109523652,3.8413773493559e-07
0.0080614372296261,-0.000692843051911212,-1.32071865664719e-07,-0.00475785604435365,1.44361464276828e-06
0.00843206399129887,-0.000834412490565091,-3.93063712156153e-06,-0.00480566950496418,1.37364664927592e-07
0.00783254074593385,-0.000721431317726574,-9.7117240205212e-07,-0.00458439262111628,2.86675924661796e-07
0.00785139258824867,-0.000711053610664701,-2.56797939322693e-06,-0.00457501813060493,4.96805877802153e-09
0.00801647186761633,-0.000757989356754471,-3.32841527541132e-07,-0.00467721891037035,6.99290685338734e-08
0.00805451460200168,-0.000725465374226137,-4.44145086229935e-07,-0.00470056133152834,3.21467324603672e-07
0.0082966928694557,-0.000849262917365216,-4.29860696704201e-06,-0.00472635730886142,2.12279896596019e-07
0.00818071724542936,-0.000826757054978362,-1.47540399279429e-07,-0.00476275938462181,1.37642385419994e-09
0.00822603354847906,-0.000718732155652943,-2.17486300873003e-06,-0.00478434461284241,4.10556618082887e-07
0.00813152941112409,-0.000759588494540988,-2.09173787044997e-06,-0.00471792474566731,6.28677533699749e-07
0.00841514086076464,-0.000837983049845135,-5.06471137989558e-06,-0.00485212006396236,9.87159940003267e-07
0.00854525572076353,-0.0008554330898594,-2.4357326774987e-06,-0.00492565086945577,1.35162248606694e-06
0.00846316216491661,-0.000919690432202404,-1.15974296714668e-06,-0.00481153455352229,1.26412136205848e-07
0.00817060760019526,-0.000800909821839508,-1.20629810418708e-06,-0.00471397646890686,1.12425001340429e-07
0.00801916026064545,-0.000784288368856914,-6.15396483184592e-07,-0.00462063090611964,7.68696813393433e-07
0.00824620905225806,-0.000815711806871508,-1.27247648809601e-06,-0.00471666717280992,1.31838618949503e-07
0.00801077938733463,-0.000754788255887752,-5.34344899453961e-06,-0.00465073459970573,3.57039695641316e-07
0.00822334876184599,-0.000788168941850202,-2.60174801676249e-07,-0.00474190520693458,7.2641406787046e-08
0.00821410327547707,-0.000805249965451217,-4.04728396891609e-06,-0.00473932391179066,6.31986417878946e-07
0.00798973604294963,-0.000767131965501766,-1.25915715102821e-06,-0.00462750369716543,1.22816560398314e-06
0.0081499796754598,-0.000826804888770354,-2.21111948613583e-06,-0.00470510434172895,5.28767780290278e-07
0.00843877762935889,-0.000825612445449725,-1.10113392054954e-06,-0.00487220850957024,4.3422146498629e-07
0.00816190848298132,-0.000734088887918324,-4.22319701070293e-07,-0.00479684803063996,3.08071861385287e-08
0.00813726999760785,-0.000790539999794407,-9.59951958843207e-07,-0.00470586375166225,1.23090199369814e-06
0.00806493628172869,-0.00073894480385987,-7.18583731350064e-06,-0.00470943599413928,7.28681293804673e-07
0.00799660686657216,-0.000737490158735488,-3.68454253136375e-06,-0.00464745642558896,1.12174414462664e-07
0.0080517531103973,-0.000804726496914501,-4.69405605387945e-07,-0.00465239399797126,6.68307910659241e-08
0.00808623217541356,-0.000720230875276484,-9.57538377868343e-07,-0.00473883325124802,5.14977242065079e-07
0.00804053688121643,-0.000768653543907351,-1.38650416588888e-06,-0.00464994975489573,5.23080914135501e-08
0.00792359693416234,-0.00068142150359595,-3.46537036479208e-07,-0.00464973447027501,1.90556548249722e-07
0.00828794242689808,-0.000880334039901211,-5.19838131374853e-07,-0.00476445495235206,4.76667482493603e-07
0.00808291316331415,-0.00073548900083216,-1.7575790534811e-06,-0.00473139777761584,2.0679053317896e-07
0.00798031000376084,-0.000742695698702729,-6.29451132304669e-06,-0.00462149416484608,1.95491740538838e-07
0.00822128809897611,-0.000790023958784745,-4.71138382319538e-06,-0.00476653078819247,5.25040290475374e-08
0.00793929742496228,-0.000792017249754816,-7.73509534374049e-07,-0.00456928791657836,1.17386923400615e-06
0.00828224181737035,-0.000750756898711393,-2.82979756719374e-07,-0.00480646976541927,6.15507315832802e-07
0.00817872093018298,-0.000802189902150093,-4.10474028322943e-07,-0.00477111796908149,2.57845424021733e-06
0.00812363910833901,-0.00085976423464032,-4.77095302659259e-06,-0.00466043209779829,1.86761900829148e-07
0.0080057833795756,-0.000801529309915439,-1.75997951938158e-07,-0.00462168317802914,1.98687114239637e-08
0.00819554760470117,-0.000860619446255451,-5.45706778056822e-06,-0.00467806044750928,3.13331263583204e-07
0.00795750556813502,-0.000774179976666551,-3.35750459323505e-06,-0.00461550553581777,1.0060787962948e-06
0.00795727973076204,-0.000734106763961693,-9.31825780811288e-07,-0.00463016497545877,1.22806851301475e-07
0.00828935470219776,-0.000819202463431048,-2.506391259942e-06,-0.00475811435375837,5.79077709193306e-07
0.00823796568697516,-0.000726378370659514,-9.27974846969642e-07,-0.00484702551107408,6.33631858467372e-07
0.00805424576057431,-0.00081507061937666,-1.29989066638068e-06,-0.00467165136174069,9.21844250641299e-07
0.00832772632159299,-0.000757065427107691,-1.2842736288982e-06,-0.0048661711152012,5.05448057053607e-07
0.0082047916186895,-0.000785248576074492,-2.79131338184735e-07,-0.00478120804463662,8.88746002401766e-07
0.00823972380894949,-0.000768597510064811,-1.36394446635714e-06,-0.00478901554214229,7.31670949183262e-07
0.00813695721541157,-0.000810310427539394,-2.55127426071679e-06,-0.0046600904719419,1.14525187067406e-07
0.0080230790636161,-0.000728422421897292,-1.05437293348551e-06,-0.00466291719016533,4.55671212687897e-07
0.00814530340063591,-0.00079571513708419,-2.93377162752794e-06,-0.00473387005927222,2.06015358058752e-07
0.00818986150156086,-0.000831745008689759,-2.2085875034417e-06,-0.00469811850029684,1.27478751416637e-07
0.00822158326092876,-0.000790583673308352,-2.09418150622906e-07,-0.00473859185493605,2.07726918595734e-07
0.00809976660242371,-0.000726525093808069,-9.25001986263889e-07,-0.00471779494106727,3.26115568076226e-07
0.0080225240600896,-0.000702154233440376,-3.81280202374809e-06,-0.00470005112608059,2.58237822398549e-07
0.00808575980695373,-0.000783452988492855,-7.55888139125251e-07,-0.00467545619548401,4.45712219293167e-07
0.00822051264816794,-0.00082592541729608,-5.66828210683655e-07,-0.00472114476874164,6.55842802077397e-08
0.00816902896348436,-0.000830821835723458,-9.48980805231219e-07,-0.0046888018071683,2.78327964697409e-07
0.00844250312245315,-0.000893844488909377,-4.5838065442869e-07,-0.00481872989859398,3.86133764487379e-07
0.00815339573983383,-0.00080905478293624,-1.22948823924251e-06,-0.00471161435608492,1.03148651948111e-07
0.00827186818578281,-0.000846489342635588,-2.07520001664586e-06,-0.00473551099896652,2.59985438991752e-07
0.00818943058004278,-0.000828389094111845,-8.88342634008934e-07,-0.00469381651015994,2.79724271624454e-07
0.00814186751455477,-0.000788806432994329,-2.22670006168336e-06,-0.00469946764383857,4.44234226460733e-08
0.00838607893092596,-0.00089807228933248,-1.63667292522717e-06,-0.00476858939486334,2.49187783539458e-07
0.00812113920085341,-0.000801645234899074,-1.2187484543436e-06,-0.00471119874934461,1.63107089949319e-07
0.00815578360311025,-0.000828448746551697,-1.1690765917849e-06,-0.00470936424234252,1.26556732908791e-06
0.00816265939078059,-0.000725210273343229,-3.74173352556713e-06,-0.00476426585411867,3.81046790711424e-08
0.00831738159659428,-0.000799684956594394,-1.3713424745557e-07,-0.00480492764321211,1.65088363857272e-07
0.00829306334700327,-0.000804385444672324,-3.01032090406073e-07,-0.00477677110767978,1.55597263002155e-07
0.0078227077356375,-0.000706792649504011,-1.70687057360074e-06,-0.00457386670379756,1.16748726117653e-06
0.00823253938972035,-0.00078533861486181,-2.28457581379639e-06,-0.00478270201724814,4.00622250303324e-07
0.00823293134062224,-0.000880491614695613,-7.46668814995957e-07,-0.00470131692192072,4.495489450192e-07
0.0081044437694415,-0.000777896822311549,-1.17121180888685e-06,-0.00472420933478802,2.34593039427429e-07
0.00835605641718348,-0.000825371263332989,-5.64452043716426e-07,-0.00482841271381475,2.65346553861001e-08
0.00832073287723141,-0.000852807297547046,-1.0365441673291e-06,-0.00475155776907867,9.88165409958267e-08
0.00816778300896739,-0.000796761674077388,-1.27272681347697e-06,-0.00469862901533178,1.06095659881438e-07
0.00818345448344361,-0.000721671387766461,-2.19319066568361e-06,-0.00479708909585692,9.07084540563933e-08
0.00815011807436623,-0.000771926965438815,-1.72533376752167e-06,-0.00470698696266979,1.26791951622595e-07
0.00812762544939522,-0.000749543265183334,-4.94733876767233e-06,-0.00475304131331047,1.91476143158411e-06
0.00823218576420482,-0.000704713362958341,-9.79349394621983e-07,-0.00483003320385503,5.72118959096479e-08
0.00810337909048767,-0.000827490051741594,-1.63874022396177e-06,-0.00468937337261495,1.57976767037485e-08
0.00827728021407068,-0.000888191630458545,-2.57991872951723e-06,-0.00471403954075752,1.23833933422254e-06
0.00811237362247424,-0.000784550515999285,-8.5133740864385e-07,-0.00468544476919911,5.86349855764559e-07
0.00811459820673348,-0.000819700460022666,-1.3776561051885e-06,-0.00467393230596315,3.11436014158815e-07
0.00804335460395405,-0.000790891058218641,-2.38633335549595e-07,-0.00467494813896221,4.38844661282677e-07
0.00819459075092787,-0.000700569403019257,-1.31316539046317e-07,-0.00481309427028538,6.62596532474756e-07
0.00821480964363023,-0.000852372784621972,-8.62270083282839e-08,-0.00472533268199642,2.85100280737501e-07
0.00814358312597141,-0.000757741018592733,-3.91835603813847e-07,-0.00473783845036168,5.4281794158699e-07
0.00791523401058925,-0.000775103447739281,-1.45700249541579e-06,-0.00460393374113166,3.37599417760247e-07
0.00847482636851799,-0.000979960306127352,-1.28018839523394e-06,-0.00474923441649971,5.16974969611039e-07
0.00798930124573295,-0.000784877658713841,-1.0309740197516e-06,-0.00464421025338776,2.00884547005347e-07
0.0080519740858258,-0.000721219104290161,-2.23408576156797e-08,-0.00471113794678872,1.14418060136358e-08
0.00828095435628951,-0.000826619736670427,-4.65747349500564e-07,-0.00473289836404443,1.11303997187618e-07
0.00799068531333804,-0.000715097956088657,-4.92832795510521e-06,-0.00468513579049663,7.06027972146361e-07
0.00830437437987788,-0.000827840801788343,-1.20087994152224e-06,-0.00481139672784082,4.41699025126985e-07
0.00824732995581875,-0.000841867514064213,-3.57768295822104e-07,-0.00473134622951388,8.68836603600882e-08
0.00827606678411058,-0.000796540332914009,-3.40417801549646e-06,-0.00478422754126471,5.18841586240493e-08
0.00801405620389333,-0.000656655383694616,-6.51279198067293e-07,-0.00473143863351033,6.84324855825516e-07
0.00819935653529737,-0.000831124466531013,-7.68988825031876e-07,-0.00468248994898849,1.43396454697083e-07
0.00809055469565475,-0.000714722792670313,-1.76837723805281e-07,-0.00473499105831754,3.69560806203152e-07
0.00823695942531135,-0.00082206678304223,-2.67947610722829e-06,-0.0047368619983945,1.76598269895099e-07
0.00805258048354319,-0.000752972187738867,-5.93344865485735e-07,-0.00467147033724294,1.36074017576305e-06
0.00825380127871023,-0.000901403752398538,-6.19927839010889e-07,-0.00474988861816241,4.38529249859654e-07
0.00819418183268223,-0.000888687011167981,-1.31479573546524e-06,-0.00465174653047249,9.57110151982125e-08
0.00813223022745006,-0.000734287623902247,-2.74106746644301e-07,-0.00473353068470364,8.15783747388764e-07
0.008270464488277,-0.000808259521345503,-1.69380994837041e-06,-0.00481454919919324,8.21997827849917e-07
0.0082671942412493,-0.000815439948552751,-8.15711655248824e-07,-0.00476878078859568,2.98974633638015e-07
0.00826094361819105,-0.000826913622724293,-9.2302710996215e-07,-0.0047632983421866,1.40227102184608e-07
0.00812449399788489,-0.000859637425921468,-3.77764723934074e-06,-0.00464739518015597,3.63652643892856e-07
0.00817437643553698,-0.000749119945393072,-6.79024170294644e-07,-0.00473991385181528,5.30465556662147e-07
0.00811199617990338,-0.000822357731279246,-7.926623073374e-07,-0.0046545787138797,4.75055006719255e-08
0.00806140045359785,-0.000747152399943387,-5.79696211811383e-06,-0.00471482264695834,4.81713144318782e-07
0.00807534971667294,-0.000783171547293359,-1.25311027471167e-06,-0.00466870026957573,7.30731639974556e-07
0.00830326059775287,-0.000878086404061822,-5.17627840453469e-07,-0.00476091085539563,2.82320150434002e-07
0.00829839209336527,-0.000856062777337238,-1.82838282095823e-07,-0.00474057199332736,4.91110327075354e-07
0.00833125079185655,-0.000824605296714021,-1.32131006664978e-07,-0.0048256628945553,4.13370117757621e-08
0.00818452860644129,-0.00075171065693268,-6.73814700054406e-07,-0.00476416021155253,5.61682678698448e-07
0.00813043594180833,-0.000853389752308788,-1.57079139587673e-06,-0.00461765374896994,4.00450789262847e-07
0.0081974172696877,-0.000745775554203407,-7.04648982325454e-07,-0.00479058346409076,2.40467944618025e-07
0.00805972603826183,-0.000748706863270543,-2.78880314005111e-06,-0.00468649806796541,8.13948193302099e-08
0.00822725017522165,-0.000792750731263685,-1.20945994290103e-06,-0.00473815898770018,3.30490465273978e-07
0.00792191577619524,-0.000719374813299569,-9.21561778694551e-07,-0.00463815481104037,4.84126629461368e-07
0.00809200482031501,-0.000828485032650868,-2.63939037967177e-06,-0.00466730617240978,3.47056464069973e-08
0.00791684938321823,-0.000726823080894361,-2.93899918313311e-06,-0.00465034421249981,1.41588364723761e-07
0.00802810601943304,-0.000764530764528908,-6.15349660690767e-07,-0.00466225647414792,4.30751229257678e-07
0.00833315169681723,-0.000778175086142272,-2.29768034337203e-06,-0.00483066811332474,2.95425999875252e-07
0.00816657566473935,-0.000780643155464657,-4.03977453458396e-07,-0.00471902819997553,2.07209190817802e-07
0.00831119421746972,-0.000923467627920852,-9.54732176367494e-07,-0.00471390122429296,6.03938753684477e-07
0.00835930639778475,-0.000871588048897964,-3.73159759057857e-06,-0.00478163478288861,1.38507760607672e-06
0.0082358842506641,-0.000842974540696241,-1.21991094865099e-06,-0.00471473558741537,4.40489316774229e-07
0.00804904810536952,-0.000762955259894558,-1.92056266296174e-07,-0.00465396175720985,3.18879944748414e-07
0.00811884736780412,-0.000796327264102871,-4.94322934488813e-06,-0.0047050137206212,1.09154195765063e-07
0.0082728366775264,-0.000822065207717959,-2.42264911601634e-06,-0.00474843713221315,3.14981385907951e-07
0.00800684105864347,-0.000755196625850652,-1.63614759149784e-07,-0.00468094013256194,3.42219545156262e-07
0.00810014586499259,-0.000783630811208984,-8.13194084250513e-08,-0.00467272961386194,7.71946542662591e-08
0.00810496468696284,-0.000711511433537922,-1.59302000270626e-07,-0.00472969012885206,5.71907357671612e-07
0.00809026088374907,-0.000746576336196138,-5.57607724243019e-07,-0.00472320657520469,6.52195972762818e-07
