"run_id","ssp126","ssp370"
241,1.40960656320982,3.29091002639768
250,1.42826214246515,3.27233388035711
382,1.52558013942214,3.17509630606525
2136,1.60881619744052,3.09297127679713
1255,1.55638693013143,3.14568689690214
1603,1.60165800844532,3.10093246544696
1049,1.58723670703657,3.1155119305505
1402,1.49890915391846,3.20642935169819
1548,1.44246616322985,3.26354634818749
508,1.5797412793645,3.12921509006812
1802,1.4449576337191,3.26434996499023
335,1.54370338901058,3.16706122637192
1498,1.52848830984387,3.18358945300782
807,1.42148944698157,3.29091147084282
893,1.43756215570409,3.27507552397593
1877,1.55794639021791,3.15535630783802
1193,1.45350411377105,3.260798783145
345,1.58995193212659,3.12495049313873
2192,1.63392326927814,3.08235989063551
1119,1.60972611619309,3.10747829833009
329,1.48632349696175,3.23188639925508
1750,1.50644955867064,3.2124380096855
167,1.46203533649936,3.26005717475682
135,1.38739855916796,3.33481447208462
1377,1.59755345640103,3.12494224476822
1726,1.68336806278015,3.03939588015287
124,1.5238802928372,3.20204890747465
1423,1.57980189772586,3.14679784430018
1946,1.58644621175482,3.14103263893803
1461,1.62585859181043,3.10253538405054
1987,1.61961335100835,3.10992290301274
1964,1.67989362450105,3.04969980643461
609,1.56384746725721,3.16657484448578
1665,1.63027119435585,3.10226750593363
1416,1.53760115416628,3.19686469131414
769,1.55725111493765,3.17815466307512
1016,1.54354513649323,3.19205851735928
1862,1.47369611957847,3.26266454318401
1828,1.60026375989838,3.13728418970503
138,1.48706507662495,3.25248452983299
1853,1.59730577363117,3.1423282715739
1074,1.56003232471837,3.18103244502579
1754,1.43975667466619,3.30142052464043
1473,1.42052159710666,3.32109120487729
679,1.63235971497931,3.11037491190395
607,1.77876746393003,2.96431788719852
1661,1.63457622168313,3.1096144808078
597,1.44732828296712,3.29690875733883
1286,1.64847179881501,3.09670378246425
665,1.54299411607245,3.20279681770332
552,1.55944922247253,3.18643910982429
220,1.62820683231602,3.11787990017119
710,1.5679932542507,3.17821544837892
953,1.53900243332672,3.20813702559315
711,1.49494655566913,3.25296749436431
10,1.62880125827214,3.1191525694239
131,1.47800346665133,3.27012328066589
630,1.68552662389714,3.062720530478
1613,1.50709017369645,3.24147782612093
1040,1.76796951890541,2.98198832675551
944,1.52390987695649,3.22679346267276
558,1.61884661654753,3.13226715065983
847,1.50560989732335,3.24790506858746
2092,1.58099858997109,3.17426924737581
1038,1.54317703370071,3.21341527458032
1734,1.63614408773919,3.12117283457113
2052,1.57330299269849,3.18702102974683
1816,1.51087741706743,3.25103512976133
121,1.61471781290565,3.1478177263677
976,1.64929234290286,3.11417539736942
1363,1.58631841637657,3.17808460754866
1017,1.59620542925286,3.16944230016424
1546,1.49475106272533,3.27211501918188
2066,1.57984819194675,3.18707479473724
1264,1.49319040874351,3.27404655763728
1123,1.5469510646857,3.2217750753756
1280,1.52837497003306,3.2418995495987
1431,1.55488847139558,3.21586291651948
1434,1.51587822481037,3.25554926452422
287,1.63022556459106,3.14251361972806
872,1.68961674056765,3.08463247532281
1343,1.55734911904182,3.21759215222671
1503,1.5103288156242,3.26762818064986
1441,1.52561632214798,3.25529474087572
324,1.49945890829885,3.28173358929889
1360,1.61655094041126,3.16490144194895
677,1.4580142487773,3.32518357672717
1444,1.53929989434868,3.24535096776343
1070,1.57028621085254,3.21488626158796
393,1.61027679064485,3.17654640341918
444,1.49189901182722,3.29528527233151
2004,1.53483642126225,3.25274656642308
1575,1.46680461619839,3.32086003370446
381,1.69619032921491,3.09190690697669
1671,1.53087966474486,3.25740688885519
297,1.74712256406331,3.04290714095704
1537,1.58244215720127,3.20828752112205
203,1.57530442030624,3.21568126874992
54,1.47200842218409,3.32021290914861
293,1.6582767646106,3.13422431990483
1262,1.71192371903841,3.08295883260645
1133,1.53973577976813,3.25681950794059
833,1.55983459139705,3.23689021515768
360,1.56654640936574,3.23069269996282
39,1.65488917727249,3.14301425085389
1540,1.5248509680708,3.27336826984016
2172,1.49209499997712,3.30743021191472
2165,1.57175778808373,3.22938315771309
1621,1.61829165788849,3.18298737729683
462,1.56280169259396,3.23852890160071
296,1.39699237300553,3.40458130988786
1349,1.57963358054405,3.22248891553049
396,1.40285620191889,3.39946221076339
1557,1.57641385481296,3.22799619919616
697,1.65623553312014,3.14863468494847
746,1.56108573224599,3.2448973299691
2231,1.41313777673716,3.39512787743192
186,1.59467188099149,3.21416519667425
2206,1.60358621907703,3.20529770240382
565,1.53604590818173,3.27285695257761
1991,1.67908161182058,3.13009492629189
2233,1.59119103348442,3.21874856229065
1003,1.73617770161662,3.07439247402343
1437,1.467628507141,3.34392384463747
671,1.61286967153419,3.20017550487767
1611,1.72580246356229,3.08754316701992
2227,1.56562999411631,3.24873314784726
1945,1.4957349006516,3.31899991015555
279,1.53696066510825,3.28006722859237
2212,1.52786976297653,3.28972862847509
474,1.57230829003181,3.24564409523301
1707,1.57178883384001,3.24649497586229
1740,1.63869285487302,3.17959118729594
1940,1.62196302109023,3.19641376604809
1885,1.5606793722356,3.25973746755044
1989,1.61251857244888,3.20864672586898
1604,1.48306288475676,3.34078651845514
1724,1.45571866728304,3.36932807830438
687,1.69036941750861,3.13565698846727
218,1.54665970421059,3.2800877096405
692,1.60113522949315,3.23020008663084
2128,1.52253174154144,3.3101111065187
574,1.46152331732496,3.37113177952545
301,1.64819292429677,3.18480334364689
2107,1.55343222317989,3.27968503016606
1055,1.47092183214865,3.3630208312614
1552,1.54344038674125,3.29398654179406
1514,1.67165240889449,3.16687963842323
488,1.58946340011637,3.25170901471045
1007,1.60910299167716,3.23235497293736
991,1.66101235838374,3.18125495253391
2014,1.59638427465889,3.2459685638921
1065,1.67618686350773,3.16644136888518
948,1.70629435568146,3.13687058540012
1021,1.61583793677124,3.2301615224015
161,1.54687134185998,3.29986631894975
2119,1.53825044035488,3.30901100302978
983,1.55670507840753,3.29127247950927
1857,1.60073435792222,3.24768272052981
777,1.59159823125998,3.2575843476053
669,1.54195915866407,3.30735091066506
487,1.63431034735745,3.21558766767982
539,1.51582246153837,3.33409217121561
792,1.4509442745265,3.39960182041395
1749,1.61426455604579,3.23735492779232
1854,1.51810357096498,3.33374194652379
657,1.76478911995209,3.08817548233334
0,1.52461852930451,3.32838634280698
822,1.55278123592441,3.30203315076843
801,1.48198309948717,3.37556855038029
2133,1.56341406489589,3.29436334880591
2202,1.63274695907571,3.22656838506119
1023,1.689315591653,3.170612085018
1934,1.62531502527177,3.23496695235571
2123,1.48376598624217,3.37717286491764
1837,1.62304659335289,3.23791254065644
856,1.66122591408269,3.20051482240695
375,1.55009681693552,3.31305333686796
1088,1.63231480610347,3.23091853993723
210,1.57603151483153,3.2874972070847
1148,1.57335474580567,3.29181974549142
1963,1.6841405968448,3.18128963565948
886,1.57495020600469,3.29167937845665
735,1.64425207662006,3.2227937965014
997,1.68118921712037,3.18835881720086
990,1.56569621060591,3.30573823913288
536,1.60717484911466,3.26431124275978
788,1.66315006844911,3.20860205952272
996,1.46736756580117,3.40461606071035
483,1.56882320064694,3.30495445050644
1051,1.61079413497172,3.26306132881473
1330,1.64842585424542,3.22607731402934
2007,1.67226893639643,3.20319228909066
266,1.57598873413958,3.30214791121686
58,1.54415171695925,3.33445676431124
436,1.69662299550337,3.18251739278282
1920,1.63211080077799,3.24842147886632
2208,1.75054554839338,3.13114572357879
406,1.51020983239196,3.37251453391544
2008,1.57769300652144,3.30534786277526
201,1.57969714360791,3.30391453763442
81,1.58045173597525,3.3034538303638
1505,1.74887702163444,3.13631326639852
1034,1.52361844347214,3.36182398314987
1647,1.65424157497397,3.23135450327613
827,1.48131782441707,3.40444847862092
178,1.54869499144224,3.337965677451
2230,1.6991126077362,3.18782368374614
1482,1.56347098173004,3.32361409465206
943,1.65368549442772,3.23465216339371
516,1.7163052564465,3.17227767651316
1008,1.56535631328363,3.32370548393646
2184,1.63293929082002,3.2565571674878
140,1.56697697727849,3.32266181049921
264,1.70087925229303,3.18946911675229
1392,1.52780025172668,3.36360832196239
2000,1.52242090148718,3.36987866953533
1158,1.6789176020549,3.21367400766354
545,1.53050419057751,3.36234703471229
1234,1.71455237609928,3.18268876075473
1875,1.64779705582843,3.24946235054438
1172,1.59432356651448,3.30335058144109
1368,1.58547100952965,3.31351135862236
1656,1.59300250690541,3.30722562465883
148,1.69493002173834,3.20600730061925
1200,1.60172920796567,3.29971942361737
2122,1.64577361595023,3.25711041862829
1357,1.7225318288758,3.18089350220628
899,1.5850699912486,3.31886052416576
1435,1.68363311486494,3.22117028597689
808,1.55649977055602,3.34868243832949
380,1.61580753623316,3.29085179135145
1382,1.63308161395703,3.27364742265129
721,1.62501864289282,3.28749651565154
849,1.51068867922196,3.40448792621007
1927,1.51776461149513,3.39758489499734
904,1.50111066313768,3.4152736228817
576,1.60167027889704,3.31590561169355
2190,1.5073078448097,3.41089595676769
1010,1.68084626106908,3.23790425055829
695,1.53992737502253,3.37900701002661
53,1.56402541958658,3.35561195890005
1485,1.72290514902756,3.19763317956087
143,1.54953382021756,3.37112554580163
2033,1.77133268604978,3.14974772225245
610,1.72465007976677,3.19834648542772
1101,1.60999604438865,3.31530599584338
28,1.52521626855427,3.40063322062901
1483,1.5524287565199,3.37358690538239
2097,1.64678967360733,3.27984884471369
251,1.55818810147643,3.36903180981598
1105,1.67284838552438,3.25687446355676
182,1.59814441891457,3.33203888817615
1912,1.63395487212693,3.29669393119137
2065,1.68959554605762,3.2412661588455
361,1.4767846714515,3.4542899356112
2017,1.5321326394013,3.39915271965429
1513,1.6504264684809,3.28160860542238
1817,1.56758983134247,3.36620211821399
2022,1.64326487930874,3.29058842850028
1395,1.61252909139793,3.32192558107217
347,1.61040616318783,3.32459035272056
257,1.69001342932007,3.24566554810771
1762,1.64989306185343,3.28597501901527
882,1.66953943508212,3.26661571827371
434,1.64257124825127,3.29975942674316
1419,1.53564838022681,3.40780199983
162,1.65070827000016,3.29377918947298
1697,1.62228499743537,3.32231949297957
2086,1.66006250524224,3.2847292373255
1640,1.61000290898285,3.33524227751525
86,1.57778078994592,3.36754902977461
1586,1.53855778058599,3.40723192033309
2178,1.48443128529668,3.46208552936173
277,1.5782476005041,3.36992997065062
1276,1.58714819236599,3.36145770122965
1787,1.61644355261247,3.33223541352839
1617,1.61617135077457,3.33410843391864
376,1.48291563037751,3.46773415350075
985,1.63647690617033,3.31472010182616
2082,1.50202603376642,3.45037233864691
729,1.64247926803694,3.31224662836375
1698,1.48242338561936,3.47258173382367
1949,1.58074197683271,3.3749661146156
1519,1.53975047889767,3.41596028429398
596,1.5297686827464,3.42681883419004
1636,1.65686668279657,3.30077359303799
768,1.62384094200588,3.33515101520877
1778,1.6731926838389,3.28642489107466
304,1.61823218593308,3.34238554712673
1538,1.64357853622875,3.31732117192273
683,1.54015676694951,3.42369930630671
221,1.6072404456395,3.35707296947082
2047,1.69199822820885,3.27318857807976
1796,1.5924857476801,3.37399414223085
146,1.67622620805401,3.29085482646611
417,1.57467531167416,3.39292305559863
678,1.56729146141778,3.4004699418339
1852,1.64075600003592,3.32833440718259
2103,1.61846945249764,3.3507899724736
1317,1.66102530081729,3.30895603631926
1373,1.69406014278945,3.27627063027797
1588,1.61961217360106,3.35095711452956
2194,1.62526883290148,3.34860119721234
1967,1.52574764693019,3.44838973552342
572,1.60004677642599,3.37624500007778
261,1.5732724162781,3.40346010445033
1122,1.59207402412954,3.38731863182499
999,1.56099342237423,3.41922445955408
1149,1.88045765897325,3.10028795560844
1541,1.58005002524898,3.40084508831518
91,1.65219511362448,3.32906761163068
1455,1.66899097002929,3.31233867241699
556,1.63828783212635,3.34304319385672
1002,1.66375856185738,3.31802411156303
1542,1.74057315113956,3.24173927247227
1323,1.58887355700538,3.39382799076297
1141,1.5583357468802,3.42490622762416
1019,1.59633817201353,3.38786710162855
101,1.72782698079172,3.2564245963059
2040,1.66173918308719,3.32407070592449
973,1.56144501837513,3.42630894578123
1675,1.64181328804998,3.34622958513835
1794,1.60369005765084,3.38538742142912
688,1.6337524042251,3.35585875705387
110,1.72718275545712,3.26303103422558
1947,1.63059454358961,3.36058525691526
1731,1.68620189746145,3.30519137690754
661,1.73747975726133,3.25428885863158
1534,1.66874986150446,3.32307949638445
1916,1.57025139083105,3.42227778525703
1712,1.6267890909268,3.36832940684064
1545,1.62863086202313,3.36727806639051
540,1.72945867739549,3.26846613067615
528,1.61671631123008,3.38328554446871
1589,1.60195016356181,3.39975768524043
1132,1.66558614709254,3.33755805712914
942,1.66629055056412,3.33906086711615
228,1.55220528422253,3.45341712824398
814,1.62714381556717,3.38009022418887
2141,1.62124418732815,3.38627372842812
1899,1.77195673208525,3.23641982063333
676,1.70829000856547,3.30145349930788
1022,1.44404817050151,3.56698386917505
1539,1.53530317493509,3.47673889802127
1449,1.4993856751722,3.51289648497478
1451,1.58131743871726,3.4310394934964
615,1.75182810937502,3.26060195146495
2126,1.57339554676521,3.43936372363552
1287,1.70331058663179,3.30979355719375
123,1.62546969617605,3.38840455442845
2125,1.66803548487008,3.34585513138142
2063,1.64350266177694,3.37222833108571
344,1.48164667194336,3.53472464905974
481,1.71028747437945,3.30703330411005
894,1.74721148169065,3.27013471093191
152,1.68200897163021,3.33538146599044
922,1.64853997776825,3.37050836868104
2217,1.68434692372059,3.33579491649942
1889,1.7226273387613,3.29845540280411
1535,1.55631079294012,3.46514709312014
823,1.68178950433363,3.34000530184575
1530,1.71816015059735,3.30436227922271
2220,1.65592645291378,3.36747060026088
1579,1.80455925545719,3.22048085451893
1736,1.57062373554185,3.4548384129295
1631,1.58693486843795,3.43923018828147
1550,1.63437290480531,3.39187273654111
876,1.62807574516683,3.39843375460428
501,1.67031973779859,3.35702327410598
1397,1.70039799292802,3.32812987425339
1789,1.64824590330937,3.38033722249859
937,1.65306729263206,3.37564918360925
1638,1.63429414863551,3.39582752062119
1137,1.64956683678354,3.38063616202789
1135,1.61485064958024,3.4156627254444
1057,1.58827139965212,3.44397054355914
2175,1.81543355998549,3.21690729907885
319,1.55873585680944,3.47411940125965
30,1.68718324937569,3.34767259186248
1108,1.86087363075241,3.17437919506141
675,1.65352450847898,3.38373680529382
1746,1.64025976381381,3.39735351399612
1028,1.61597181132184,3.42210193255932
1672,1.59580176538524,3.44244152004221
377,1.78748764683112,3.25126336162279
1033,1.57966554710431,3.46077594541285
1682,1.63974999442657,3.40354810933419
82,1.71267097485802,3.33095787240837
1457,1.622090851298,3.42157602546423
2222,1.76527598137611,3.27857409300865
1635,1.65213746691295,3.39245029067104
1126,1.45799356694187,3.58848428718926
519,1.55179514678947,3.49468501752132
208,1.52337256360972,3.52378258786481
1309,1.63775342282222,3.4101636762704
2232,1.65408990118606,3.39396839447206
456,1.6267966313539,3.42134083870788
699,1.65580942091034,3.39276583387221
144,1.67327523996839,3.3762064153206
153,1.62950262051222,3.420857224825
1628,1.63498825175433,3.41569027106851
1093,1.63091774344992,3.41989354493747
586,1.55125676401614,3.50034603185573
525,1.71650819126713,3.3351823325714
998,1.5783516184167,3.47353064796663
1215,1.72355617192234,3.32872532598416
571,1.58023825655372,3.47215003841245
164,1.63437613079247,3.41858739372227
1616,1.56405733497391,3.49099964412674
637,1.66610510762426,3.38981447823523
1376,1.5414111156097,3.51530653408897
1035,1.73909189946354,3.3214874022156
2216,1.75173113856027,3.31082188132778
1775,1.67703693270713,3.38554261983936
365,1.65823691415187,3.40584572457384
435,1.70242799393936,3.3617740581654
385,1.65515489718936,3.41084529889525
1925,1.65950754721128,3.40720077691871
1471,1.57506347794397,3.49176051379831
1663,1.6833568212299,3.38380843284122
1269,1.75465606120949,3.31441909870128
720,1.64440487291132,3.42498849855727
323,1.66849280424359,3.40131817328264
1658,1.57534235490987,3.49487043210338
601,1.77679029190377,3.29353527730115
4,1.80457798475426,3.26654888696378
1597,1.6920522837109,3.37909880200481
1608,1.77668538743688,3.29507106000477
97,1.73099784093449,3.34097709409996
316,1.58181977349638,3.4903015549941
386,1.78197256287211,3.2912447219991
1115,1.55668977152353,3.51703194766614
923,1.5762928328677,3.49803636332135
575,1.75135654089168,3.32449899675785
1305,1.54002251881322,3.53705341892985
1806,1.57794283555376,3.49917724911504
2043,1.6682104145664,3.40990236403233
2070,1.72519849820973,3.35293799515516
618,1.58807596413978,3.49444256362365
1460,1.59336362588153,3.49157307644606
2115,1.52717990946891,3.55800581611585
670,1.81940091176081,3.26744827975692
2003,1.70095229778688,3.38891115994105
60,1.66746604338859,3.42342421874276
2090,1.56763259495082,3.52431278970269
1953,1.66977385676268,3.42226189595152
1691,1.59736308338919,3.49600532577933
1598,1.65362112023501,3.44026777784546
928,1.77148771885345,3.32277605502635
64,1.54078910852096,3.55610816207196
1468,1.72510719538274,3.3719995319126
2032,1.67557342534601,3.42287956985483
659,1.78614915729334,3.31310076161943
142,1.65212609516079,3.4475593770199
926,1.78920626413724,3.31076451887012
612,1.81239769283745,3.2876178541076
582,1.70867533630068,3.3918314612263
2024,1.79599793525423,3.30451566362776
149,1.62656670281823,3.47413834517745
1299,1.74816961974386,3.3533186563399
1173,1.65397899068168,3.44810683237518
175,1.72059170932747,3.38176235190535
1831,1.6332453941239,3.47104495203926
1039,1.59647556390849,3.50818326307344
1352,1.64652747637876,3.45907903363569
150,1.67583891542406,3.43029739905081
284,1.75966365608659,3.34661143343064
767,1.6970307020939,3.40986852900962
829,1.78276085398328,3.32451271447975
490,1.66403092627597,3.4441542694419
1420,1.67150671591925,3.4375858052623
1809,1.6325842777571,3.4766313489514
197,1.59452724438193,3.51496471689649
1578,1.6908725702837,3.41966546549215
1412,1.71379130248828,3.39700743835072
1268,1.74573139353855,3.36535808886749
306,1.68812499641027,3.42385770038047
1445,1.56473518715245,3.54851111065384
1131,1.72858906861482,3.38639277138095
188,1.64478407445522,3.47222996389115
1720,1.69869458080187,3.41873314092898
2099,1.60352955238751,3.51629048226477
538,1.69821811261663,3.42364899910214
2197,1.72807605543608,3.39386414437294
1167,1.79636117841927,3.32628289790844
1326,1.62714292595514,3.49620835047735
964,1.54186124307104,3.58188242076668
1563,1.75590048333991,3.37069022464358
995,1.6539495134593,3.47293180178019
1960,1.77615433160304,3.35508394594081
458,1.88646003052523,3.2483430430862
1477,1.64321460639076,3.49188478627932
1924,1.70288467622584,3.43342291635612
1886,1.66630360227682,3.47037095053681
1997,1.70148189071492,3.43615427688313
1118,1.81401922784438,3.32458084552877
489,1.70065118805846,3.43901387393467
2049,1.53296281841686,3.60881688235814
2087,1.61135168551355,3.53214172769869
1018,1.7303104800535,3.41391390843764
421,1.61373551311259,3.5311222698661
1210,1.66176882123459,3.48374981099175
1612,1.81569461387888,3.33056504615032
181,1.66581149866021,3.48203769111138
975,1.74082844969508,3.40735173003109
1633,1.62152908783791,3.52704919090655
1718,1.79187909150959,3.3567447920465
744,1.66818539510052,3.48067117590281
350,1.78257161011802,3.36670498868777
626,1.65659887035634,3.49380961451975
1727,1.82666131446919,3.32388709274802
1369,1.85955144012403,3.29119342980568
485,1.66014652108341,3.49395862544478
408,1.70714795129464,3.44699517451518
633,1.77258281518156,3.38171120002972
1832,1.76671523861859,3.38772880657328
824,1.84844540904992,3.30649949925204
2067,1.67457854941532,3.48085310709529
1902,1.62435609330153,3.53126078572792
338,1.56622126668214,3.5910484216843
117,1.69649667464753,3.46235547246947
1529,1.64858910457546,3.51113036259853
553,1.81808932947048,3.34324457937006
1256,1.81759594856394,3.34394740806222
2061,1.59355593135769,3.56832612045698
1291,1.73171278195142,3.43127224650555
2188,1.59637119654588,3.56748607641955
2118,1.61379803940394,3.5504517685943
1573,1.64961165604493,3.5146416093433
887,1.63281715304248,3.53150845019469
841,1.77728030352593,3.38805111867002
785,1.65531610636041,3.51079787096648
1407,1.6749143041353,3.49155112468897
945,1.69909196408187,3.46807000384764
42,1.7662526615927,3.40401966329819
713,1.6854079855442,3.48647276036907
1984,1.72296839547437,3.44983102107917
433,1.65747106367038,3.51795458257042
2102,1.75356560148497,3.42215096588735
1626,1.72050249134403,3.45528184881815
1063,1.8310443767036,3.34587520792391
371,1.7181560158922,3.46133352724841
1417,1.68872447113752,3.49251107427091
46,1.75282601443723,3.42985521910196
325,1.55787895678998,3.62582244040185
1474,1.73953680524988,3.44437125498196
798,1.64953156864162,3.53786529751442
1107,1.74182707447955,3.44603364310748
2163,1.88217167372776,3.30594033396673
2041,1.52797345312052,3.6615985818367
355,1.729871172011,3.46010932458031
2112,1.76818422333253,3.42236339227885
2236,1.56242833063409,3.63033245819838
1941,1.80551673714078,3.38947136568937
1532,1.76845632857846,3.42684623963106
89,1.73149236180846,3.46405143670148
845,1.71823584507744,3.47861521051064
1319,1.71733579946759,3.47953728021005
959,1.75370864012189,3.44615294959702
993,1.6999958737284,3.50023701376154
884,1.75133279739034,3.45305722231297
1596,1.7402176995738,3.46436335702953
1496,1.74988944810102,3.45518556427302
1316,1.7016480176613,3.50611151796763
1625,1.67516447820092,3.5343878999674
1745,1.80178206656015,3.40814276897702
979,1.67635346507436,3.53391036650227
423,1.75557651561151,3.45474271839031
1199,1.66254331307226,3.54955176764603
682,1.63571757564162,3.57690506910138
832,1.76826203888093,3.44526415845441
1619,1.62370724110022,3.59124254311911
892,1.63275717614923,3.582862006185
1709,1.77836062264383,3.43750564442745
2072,1.6850497483278,3.53161735381074
1213,1.6574664600791,3.56149772303689
1139,1.71063641589939,3.50917498658077
860,1.62738462140443,3.59254741360375
1252,1.66398559249021,3.55617726767684
67,1.81675326518394,3.40354201369281
941,1.69777970711649,3.52405835909094
1409,1.83501345166142,3.38911251692283
1168,1.77116901254148,3.45317252182201
544,1.73153620241856,3.4932001660359
2101,1.69127072863786,3.5337950569152
2071,1.69497764192652,3.53107814880602
1688,1.77854049222545,3.44771455222367
1606,1.89737167637243,3.32913478850171
2114,1.61491686978282,3.61480820515135
585,1.61760163115784,3.61244735571277
1307,1.82995179196276,3.40046798383113
373,1.65505925786203,3.57682665532813
789,1.69258412349589,3.53935356770689
464,1.68903693552282,3.54445158980121
895,1.73573300396327,3.49849353497982
1219,1.77751541888252,3.45674619309544
2113,1.67316171518949,3.56131628536618
736,1.5471872129506,3.68856523540478
128,1.86337895716089,3.37277335349429
874,1.73266110916999,3.50405651571581
1599,1.86482228793123,3.37196561212867
1965,1.75451788818882,3.4839206018132
583,1.71552178283228,3.52313640380971
2028,1.67059652587413,3.56846812988872
25,1.73157119448563,3.50823582620896
918,1.66322695446156,3.57729259865171
1279,1.76951384670322,3.47166995197396
868,1.74649501545648,3.49596697061285
648,1.62115755848735,3.6227445473422
1224,1.62459112440402,3.61952294767516
424,1.77257793039837,3.47312594572741
1166,1.80582933700549,3.44151106290142
255,1.62600196491289,3.62275913840377
970,1.69187176889133,3.55736554856615
1869,1.67671295969247,3.57408281674161
1281,1.71570131880669,3.53727783753971
61,1.77911364715297,3.47640600379287
155,1.77069782576095,3.48511763174927
1154,1.81749321914223,3.43894194131686
2138,1.76560346431878,3.49150520230872
1977,1.82325115615574,3.43477304987739
334,1.87004583585081,3.38944967057306
1032,1.64133391571343,3.61879155535885
285,1.76297056050707,3.49736771697224
1472,1.69165399713209,3.56924240443646
183,1.60137410751857,3.65957236079418
1338,1.78428082417692,3.47706888496022
1667,1.58597660392594,3.67553011182865
962,1.68268114142741,3.58097796577816
1847,1.78070438003543,3.48443325876635
1380,1.7125849328664,3.55559703584845
927,1.80464165449831,3.46461425542805
494,1.71610449387656,3.55428875117287
830,1.75536344991264,3.51509013718043
2148,1.70905620840063,3.56219982117523
269,1.70197732712616,3.5711156634641
44,1.71778774511639,3.55559238143085
50,1.75222671199327,3.52277552353899
206,1.77281916808564,3.50492922571609
1364,1.62475831118965,3.65350360600551
1759,1.88886020728834,3.39185363818575
652,1.80938544677133,3.47194374452997
1337,1.70286537600637,3.58010649440289
636,1.64034873966821,3.64311350292567
627,1.88318395264433,3.40046420487593
1282,1.70685951368085,3.57740564231775
1848,1.69814595148282,3.58766658117683
663,1.70964359797545,3.58008965716556
1190,1.8228913319496,3.4677252876552
753,1.72123607516712,3.57092014236379
2171,1.67340021652279,3.61968084042728
1891,1.93025508078353,3.36295307316604
641,1.71873224025872,3.57561695574545
2039,1.84521841288057,3.44966974983108
1627,1.73284489416865,3.56354008506465
834,1.6254528232403,3.67140028408518
1499,1.78964305662433,3.5093606438757
327,1.86637300282406,3.43336051777898
1523,1.71325248703813,3.58668496666137
1362,1.71739851727295,3.58460928737436
1056,1.8642144461089,3.4384228783913
560,1.72651897794332,3.57638561148871
1267,1.74956801255438,3.55358357953412
831,1.92647912093443,3.37775302697062
1798,1.78167669308848,3.5226418708778
356,1.73540605419624,3.57023479097147
1994,1.73949378284646,3.56644769255346
1081,1.7958260624429,3.51084367836188
541,1.75930604008477,3.54849882996009
909,1.68255868574878,3.62540385085922
2229,1.70972601499082,3.59845545437042
800,1.73745108727491,3.5723241391925
41,1.61046874301036,3.70120850264778
877,1.72330304643124,3.59040220624566
1761,1.80034996071751,3.5137794881711
646,1.67687934502391,3.63857369950515
611,1.69370144584907,3.62391783766452
1329,1.65796504978144,3.66004088537125
337,1.79769751047519,3.52103269435414
709,1.70813888795893,3.61218703982874
339,1.77472917382466,3.54603975967016
2018,1.87952825788304,3.44329246472805
654,1.6590712152904,3.66392268069284
27,1.85367777585402,3.47140143543647
262,1.86989312817927,3.45527260623886
65,1.84094697036637,3.4851845443811
298,1.80725625492644,3.51890093951011
1325,1.70090863196725,3.62585786314859
1418,1.76749326575123,3.56054973133192
836,1.64620821949818,3.68216546761203
1429,1.65564692743725,3.67292082170919
23,1.81979909670129,3.50943704685564
1567,1.67199986720339,3.65727467655123
978,1.77248017569775,3.55730440256848
1476,1.84571080335482,3.48528425226916
1648,1.71211110999307,3.619689206449
397,1.75903599098556,3.57286051234533
2027,1.67797643660462,3.65407018083246
619,1.72430143133835,3.60839766431063
1763,1.75133060029442,3.58271120277763
1169,1.86868849659576,3.46625253102199
1058,1.72658792258469,3.60909469460584
1662,1.83574385553281,3.50126427723537
383,1.68129709167936,3.65585670937309
965,1.72541150430837,3.61329100497954
1849,1.74594161349093,3.59411364020477
1426,1.75203857446537,3.58999371920514
495,1.77162735610476,3.57097958253588
1752,1.88901293005999,3.45374649109244
752,1.78700559651233,3.55576924124084
2064,1.71454292159076,3.62910483764454
2105,1.89625791061446,3.44921248160286
1321,1.81077559787414,3.53714422249884
473,1.72779456377781,3.62138414446919
869,1.74638808982163,3.60394931288288
2174,1.93627443874063,3.41425919407991
1292,1.78179698532541,3.56902306817511
1015,1.70789081001203,3.64356720104172
1515,1.78768396065359,3.56514031464474
448,1.70495083677979,3.65038777303257
191,1.82925629972842,3.5261990668695
426,1.69933329890719,3.65668128289936
590,1.69405838353239,3.66268103488324
1223,1.78999771175802,3.57014601984484
1722,1.96056635163004,3.40092034124059
842,1.61261053211313,3.75018730627079
1620,1.61149113334424,3.75182414671728
7,1.77916539787586,3.58466022299456
1581,1.80515908105134,3.55891212489496
313,1.85066713768672,3.51412999532066
280,1.76748753203757,3.59782911198136
936,1.82929373735787,3.53647885649655
1865,1.81300575355695,3.55293474177752
125,1.80630727285584,3.55975396666644
573,1.79553134956514,3.57064028247978
875,1.79452317884432,3.57178615713324
398,1.64061092083198,3.72805171737599
384,1.76327993257032,3.60545030031741
1246,1.74177576844874,3.62715354629439
1102,1.82056720108909,3.54951366445476
2094,1.8176957921237,3.55465190899378
109,1.6889153720988,3.68379759529534
1124,1.81774861331371,3.55550099304119
1955,1.70109611005717,3.67287212309553
1335,1.83004047837744,3.54454549038171
512,1.78474394204801,3.59073995360865
1333,1.72372806470479,3.65189875304786
145,1.68273131500533,3.69404960540919
1206,1.83585603888522,3.5433174160371
2151,1.73198513020294,3.64775699725588
466,1.72991527239574,3.6507111523649
1784,1.67877513170136,3.70259823186141
1251,1.76622059064564,3.61598652352537
