Country,ISO3,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Honduras,HND,125.2939068,128.379942,131.0017648,133.2711239,142.0960133,145.9773632,147.975072,151.9511194,153.7147769,157.4415889,162.2539134,165.786761,167.8444162,192.3758304,201.8999669,201.8888156,200.3180933,200.7184349,198.9936502,198.1954501,200.4097704,203.3101337,205.1420655,194.4232053,209.5466698,204.6239395,208.8034535,209.6360488,205.9812549,187.3795965,195.5599618,201.0748101,228.0441005,251.040058,256.3107028,246.8841838,252.374389,277.4622097,288.9901331,304.5923596,314.1325922,304.2986555,312.745411,317.8706245,322.115549,329.0513502,332.4139874,328.1521978,334.2496786,338.3047112
Croatia,HRV,139.495103,141.8536759,143.8380872,147.8846785,156.8778927,162.1361851,164.7945418,166.5356401,167.3642382,165.5539016,165.1812427,165.95972,170.2649775,169.2937817,169.9924356,175.368791,174.1966441,176.2680192,179.0809176,175.581198,176.1723258,169.7840328,152.91109,157.1631648,144.3272559,144.3644732,142.2298624,138.8572101,134.2612055,136.6098311,134.9824101,144.9630406,146.0527835,153.7970116,165.7406727,160.624175,172.0935975,180.6953415,173.2756328,177.724658,172.311381,173.2557804,161.9511552,160.9212489,160.9303014,169.3489799,170.088973,167.4969976,157.4293241,152.0386548
Haiti,HTI,171.9651832,175.3326303,178.9503005,177.776069,176.8600261,176.4491867,177.6737076,179.6969239,185.7829003,188.5341359,193.2514787,197.2411471,201.721579,204.4516118,206.3342829,205.0210969,205.0095189,202.7994873,202.1826488,200.9410325,204.9439083,212.2480146,226.6938321,224.2249487,225.3762874,228.4869986,232.3105377,241.2217562,244.7055846,248.9580153,260.1929578,263.5870943,267.2682636,270.8224001,274.4931199,280.1377266,285.1643117,291.6457424,296.9742005,303.7321383,309.7600994,316.7512859,323.8056034,325.6985476,327.3541565,330.3427784,337.4903406,339.5078671,339.0732657,344.436978
Hungary,HUN,550.4298702,556.4117713,544.673917,548.5081115,560.2778486,571.1007627,567.7631688,579.1154495,622.2439734,624.6130959,619.5638954,620.1804058,627.0435796,625.1210428,623.2154624,617.8274632,588.1546973,588.3962047,571.9932613,563.1478526,576.7223136,554.0911043,492.152109,466.840463,439.106287,433.2078389,440.8770054,433.8966047,424.9976466,425.5477211,419.9781952,411.0380532,406.7881172,402.4517227,395.7560932,405.4575161,405.260584,395.72715,380.0619239,371.1524729,361.6682442,356.1763249,354.8016091,352.3327059,339.5207517,336.9323622,331.6698387,337.7088282,341.0327597,345.0366495
Indonesia,IDN,5305.810224,5382.091381,5386.84987,5743.584339,5802.678768,5731.680028,5861.37839,6064.115307,6262.349032,6234.849076,6348.865355,6478.783433,6113.005318,6367.669054,6751.615065,6738.819867,6868.335897,6808.236064,6930.153832,7191.658319,7411.080743,7650.955584,8040.600144,8085.282292,8288.35264,8400.254862,8743.565789,8843.617954,8620.313404,8544.374116,8531.165081,8626.633362,8697.913282,8842.572263,9002.853231,9202.873425,9628.448403,9846.07359,10135.45488,10603.27333,10950.56455,12292.11202,12692.77973,12537.65244,12865.10805,12549.33863,12639.02661,13368.92286,14430.31652,14785.67387
India,IND,18895.9707,19030.27336,19046.87573,19339.77129,19506.56579,19950.98802,20000.16085,20373.38463,20600.48966,20711.15595,21128.19546,21638.92365,21747.14886,22486.23069,22801.82592,23082.58528,23792.931,23935.37248,24938.66399,25534.11616,24605.72702,24895.82201,25099.20492,25089.91629,25293.0081,25609.08305,25833.6514,26128.588,26244.74842,26415.51495,26443.73986,26661.14127,26503.74164,26952.75571,27375.74261,28031.94603,28493.20221,29123.01293,29628.63672,29792.00339,30151.9839,30466.0822,30541.15407,29686.84849,29964.47668,30250.50832,30523.25127,30802.19356,31306.59495,31231.94238
Ireland,IRL,491.9596521,502.5678116,504.3681681,527.940327,556.3425628,556.5728695,546.9479776,557.0961092,563.9814783,574.7179733,578.0958452,563.7060771,572.2500408,584.6662305,592.7305256,601.8136952,598.7343241,591.1545655,594.54834,608.9397845,631.6739589,638.8862367,639.806098,646.1118495,646.5087032,648.4556871,655.1868715,656.8615091,660.8267065,742.377495,774.6725579,789.5900962,782.3637939,789.998392,736.4433793,706.0718181,712.9738316,664.9184766,644.8099552,624.6343434,608.6748267,609.6336452,619.7905953,630.3481058,637.4833173,651.0309987,693.3570513,700.2349136,627.4400086,623.140651
"Iran, Islamic Republic of",IRN,4162.360435,4155.319947,4575.508277,5223.151411,5368.140469,4901.476648,5311.467499,5142.886005,4813.362817,3334.468266,2065.499186,1936.492006,2531.692643,2698.125212,2583.637898,2690.537947,2564.737632,2807.224814,2800.673607,3331.283802,3622.675203,4404.52069,4638.917145,4710.464166,4925.854312,4792.600494,5025.966871,5050.707049,4567.30827,4552.24946,4949.112784,4673.870712,4752.698242,5628.894263,5619.178626,5976.293081,6334.609514,6177.378265,6175.295357,6355.901741,6603.389121,6680.243563,6253.806545,6272.500077,6336.015571,6507.431955,7592.106279,7876.47806,7850.769063,7063.37264
Iraq,IRQ,2499.04549,2515.503574,2218.169432,2925.520619,2844.463909,3220.598428,3440.948613,3348.170741,3651.170809,4833.383826,3787.56956,1692.828122,1722.608847,1711.229799,1990.0024,2301.287069,2666.280293,3233.459974,4085.62295,4384.192759,3215.960159,753.3879764,960.7949549,1108.941666,1185.699565,1229.832286,1163.035062,1716.173095,1949.138786,2234.624092,2404.213116,2448.584873,2220.614254,2161.035911,2500.805297,2382.512423,2452.401366,2337.96775,2478.367446,2785.601344,3070.812961,3361.895943,3741.695944,3750.49086,3939.569792,4292.655076,5279.784504,5378.304527,5487.573133,5690.052593
Iceland,ISL,18.75313963,18.89230319,19.72372741,20.48521676,20.76079225,20.87443574,20.70576656,20.88528785,21.19909871,21.0841569,19.98640517,20.27390173,19.67623591,19.73255564,20.10072958,20.27262109,19.95690635,19.45409055,19.26907616,19.13943471,19.05589416,18.81320729,18.67058363,18.83241135,19.31031525,19.38595274,19.72627154,19.90252294,20.22204672,20.38868828,20.16096993,20.44536674,20.29905071,20.29304601,20.44173332,22.31263489,22.44884155,21.7900261,22.0296916,21.42784527,21.14720657,20.4346193,19.71368908,19.40814154,20.12743918,21.03770332,21.82311234,22.8846825,22.98733926,21.96360195
Israel,ISR,1896.977228,1905.275479,2003.239798,1997.656297,1421.109427,2138.7997,143.7031881,144.2033982,146.5033436,148.4610009,151.5597401,153.5115072,150.7918044,154.6280868,157.7138007,160.9906238,164.7520217,169.1582724,174.2238605,177.6616303,181.6519371,187.4645776,196.0236131,204.3576963,219.3185832,227.0202619,234.1326513,238.793362,244.742566,250.0737323,256.6573057,261.3902621,262.8978396,268.3312362,286.849945,285.88317,304.6848219,315.8473614,322.0905826,315.9151084,331.8286523,352.6805565,335.9346139,382.453052,402.1731847,417.7324856,431.4219338,442.2862874,454.6304425,461.6920798
Italy,ITA,1997.761852,2109.356935,2120.930142,2137.39114,2104.78956,2084.25315,2141.38324,2136.909854,2141.79012,2157.697184,2147.758685,2129.791909,2137.395339,2070.844074,2157.830263,2149.449504,2146.887471,2147.782329,2149.939443,2135.506672,2126.96641,2110.992589,2044.585693,2003.100603,2032.468151,2039.262582,2091.007729,2099.051123,2078.894593,2079.718589,2119.936928,1986.401331,2018.111087,1981.418591,1894.063533,1884.54257,1843.489819,1845.573823,1842.046402,1816.529925,1822.078514,1709.168069,1733.04262,1696.947028,1625.533908,1588.855592,1554.025761,1595.978733,1582.359203,1561.591483
Jamaica,JAM,36.86525853,37.11514061,37.10290048,37.20009547,37.69364141,38.25525973,38.55857706,38.51514014,38.24138869,38.2963138,39.38388375,38.76260087,40.70030022,43.50239922,45.14830651,43.76778372,46.26980359,46.59316114,45.73677692,45.79485447,48.62210819,51.35624547,54.53363647,54.85942329,54.05395447,55.26030836,53.61438684,52.53189009,52.48139188,52.84819161,53.06560127,53.07520245,52.78884028,54.51350314,51.7911664,49.92600564,41.40713388,40.38809214,40.30144198,39.90004785,39.44853952,40.43879524,40.81525932,40.86445203,41.01298379,40.5969929,40.62754551,40.79076517,40.98095502,39.8106236
Jordan,JOR,25.91893506,28.68533186,30.15446259,32.30040431,32.18990648,32.92817824,31.97091942,33.60028559,34.82663534,36.97902453,37.15703139,40.36483215,42.15146811,43.53832506,45.57300998,48.80435009,49.61784623,53.4482321,56.59427805,60.82687092,66.03299854,72.47535285,82.13001479,87.56023885,89.36173316,93.7996738,94.69985962,95.40361001,97.96440265,100.9479643,100.973224,103.1332172,106.3231667,109.9224938,113.9337517,118.609936,124.0037411,132.7257279,148.611083,147.4201194,153.7501357,166.353152,173.8036185,178.0965235,188.1433733,194.3812789,206.5351511,208.9058691,212.8070363,217.3075632
Japan,JPN,4845.096798,4502.447072,4319.118708,4245.330771,4211.368734,4131.590026,4164.042971,4148.207247,3903.995267,3857.358911,3751.999747,3668.457577,3636.361996,3628.026276,3648.159811,3629.594346,3579.148283,3394.690198,3334.969035,3299.813729,3225.205957,3182.340002,3163.569857,3123.071629,3110.688232,2991.478682,2851.356188,2731.813945,2564.962406,2486.45665,2415.447076,2350.02831,2320.156643,2290.971266,2292.020861,2266.338776,2306.486804,2361.556405,2359.6657,2372.910425,2436.68323,2335.362344,2299.419432,2320.232228,2263.071412,2214.50254,2187.907879,2183.313235,2144.389045,2123.804693
Kazakhstan,KAZ,3933.679044,3931.246586,3910.670005,3883.485684,3862.578689,3842.897125,3822.30825,3700.449112,3624.086669,3518.812696,3337.809368,3143.936941,3097.277741,2973.683834,3143.807948,2877.682361,2875.825606,2856.151785,2813.990708,2882.691288,2831.481441,2683.858377,2667.750495,2482.011719,2114.159577,1747.367732,1563.201183,1397.706487,1256.925072,1182.558284,1296.520799,1323.358175,1355.163705,1486.977515,1596.858995,1674.852734,1791.000439,1880.86369,2052.514735,2093.941079,2183.404658,2245.352055,2278.143828,2309.249105,2288.402926,2054.047734,2154.47981,2352.395072,2461.217339,2391.577065
Kenya,KEN,576.8427289,589.1122108,605.1583889,615.6913795,627.9059975,639.1064943,638.8058217,653.6985886,699.5790237,753.4726881,714.1520034,714.7424131,769.3180778,837.7958871,865.2732195,863.4077451,880.9217694,886.9787971,937.7382611,972.9413998,992.963456,982.9849738,998.5353848,1017.238351,1036.299272,1050.206383,1013.480883,1028.361347,1043.499877,1118.446069,1068.870006,1133.6127,1225.736741,1289.344666,1402.232288,1465.842364,1400.084913,1969.528362,2117.443275,2028.139422,2115.84818,2129.065262,2117.189,2082.584318,2095.426254,2130.831952,2272.877763,2176.657593,2283.928148,2540.679971
Kyrgyzstan,KGZ,229.1879637,239.4857476,244.9163516,248.0238625,254.4950627,260.0414104,259.2929862,259.6826726,263.2042334,265.5450306,267.091105,265.9129407,268.9376113,270.9670661,275.7753605,277.2166832,278.9776588,283.0451325,282.107256,283.4097648,275.7826068,267.674934,250.0429249,232.0069267,206.2898753,172.1634291,162.1375144,180.0511961,181.1782781,184.2988214,187.2941916,188.5589438,191.235702,192.5977276,192.5452506,195.5343722,190.4385648,195.8423231,204.8602438,219.8638198,225.0267856,249.6286372,235.5764715,255.495879,278.9246716,284.025329,295.7978556,303.6879021,314.4145434,321.061747
Cambodia,KHM,869.1516093,720.1638329,584.0968999,422.5960811,345.8244795,396.6572366,387.6814799,372.8969268,363.9375222,297.0400676,460.7724809,438.1787976,525.9441291,533.5299204,397.3151832,513.651835,535.8780971,509.2087159,615.0507439,633.4544288,631.7675314,604.7157476,611.7868644,643.5312156,574.6589674,702.1806068,690.6926439,705.865237,699.7905406,725.0978743,697.558141,706.9546263,714.5578673,771.9348174,751.43186,825.0551748,858.0242217,871.7407882,885.1628246,904.3297824,919.1184514,954.7340495,941.6537794,934.9457096,916.5447612,907.2370855,928.0356997,967.0423324,988.0076485,998.415639
Kiribati,KIR,0.198957164,0.217772898,0.230957132,0.244471039,0.257618432,0.269604384,0.281979282,0.293893465,0.306378096,0.318874049,0.332041518,0.345946595,0.360132223,0.375031845,0.387883371,0.406037727,0.425030823,0.445440668,0.466077326,0.487417746,0.509671844,0.512208223,0.517148132,0.521888974,0.526429097,0.536701499,0.549043146,0.559744422,0.573824584,0.584602976,0.61273364,0.623255452,0.641743421,0.648986928,0.655338003,0.668850157,0.682461856,0.702269202,0.719237454,0.735423174,0.751632147,0.76856791,0.789922912,0.810817766,0.827287074,0.853841364,0.876882839,0.89438286,0.912761217,0.93250905
Saint Kitts and Nevis,KNA,1.542496048,1.598841528,1.598363866,1.581206505,1.593934082,1.589471671,1.65065912,1.667646119,1.666786523,1.666067684,1.64342348,1.619396305,1.624054359,1.571095869,1.570817294,1.543154559,1.531689113,1.51200728,1.492103826,1.458777744,1.398526679,1.401880813,1.442328627,1.412899462,1.412772998,1.422582174,1.454393438,1.530350968,1.516462348,1.508288284,1.555536011,1.575936481,1.591608027,1.595167899,1.645290655,1.603439597,1.546820918,1.582740564,1.633623485,1.632934741,1.633898843,1.634087689,1.429166179,1.433048498,1.413095193,1.446412925,1.446059362,1.459086581,1.479765338,1.500809832
"Korea, Republic of",KOR,1299.757743,1293.957587,1299.045447,1343.681104,1403.458823,1426.788038,1406.365856,1441.946545,1458.470747,1477.744574,1481.106096,1504.120381,1495.548369,1562.274752,1634.336271,1696.759261,1733.891248,1719.865285,1698.905352,1646.280738,1632.545199,1624.024526,1578.552504,1536.994048,1519.072863,1517.474806,1573.658008,1580.926147,1522.169482,1494.13751,1542.283299,1527.879247,1466.599247,1471.313947,1496.075255,1512.733901,1543.642288,1563.496619,1482.803094,1518.66065,1552.545659,1553.08506,1585.939985,1584.685639,1592.809172,1619.36276,1625.974481,1650.258111,1662.570001,1672.071799
Kuwait,KWT,1154.070082,1161.549729,1252.730553,1168.004257,1005.311355,844.3817591,870.7584553,818.047913,892.338518,1068.124678,759.7797102,553.9766336,435.8891496,535.6166608,583.1665178,545.6101034,663.2100983,712.4361028,746.3777136,871.0490862,564.1569868,230.4005588,579.5992387,914.1544396,976.7996665,915.0031463,948.7485358,1030.752035,913.5019466,863.3181098,978.6550945,921.8036531,931.7371613,1133.506525,1131.163785,1210.693553,1223.213475,1144.388437,1117.282006,1025.612426,1033.381315,1146.242898,1241.421081,1250.029053,1235.354727,1268.311457,1308.879683,1253.027328,1276.3714,1285.016331
Lao People's Democratic Republic,LAO,223.896333,220.7169162,217.5216793,214.3732481,216.4159105,213.1574993,180.9210931,190.6370898,196.6048214,220.2276805,237.4243942,240.6650223,240.1957705,233.9027881,230.1251373,233.5531837,232.8609484,220.5466568,219.2742717,233.3938662,246.3896868,234.6631744,242.8809499,242.3293733,257.5810823,259.3599008,264.8006042,276.3917025,265.1269194,271.189936,285.9627982,296.4632568,301.231935,309.1791356,317.2173234,313.3613041,320.6959622,325.9578543,345.6226893,358.9831902,371.2878623,370.5075825,397.7415297,394.8629253,410.5842503,421.2753216,439.3909188,441.4463434,439.7981227,449.1067607
Lebanon,LBN,35.93203196,39.27410675,40.86402056,42.0400729,43.09258652,43.01502025,42.8610266,42.67330235,46.50747698,46.96698893,48.51881376,49.2213674,49.48682296,50.25081054,51.20105539,52.26797436,53.13393149,53.84530577,53.75212307,54.52600204,56.57075936,62.1296604,65.87188956,68.79453305,71.17345649,72.88667829,75.89395719,76.88141167,78.6290842,79.17305638,80.87751971,83.81526532,87.81407026,91.54466708,94.97214214,98.12269713,99.85513278,101.2246131,102.9903201,105.2316135,108.23105,115.5639093,122.7512967,130.3209308,136.8700403,142.0513772,145.5642386,147.6920664,148.3248864,150.4644959
Liberia,LBR,20.6766781,21.55066306,22.38967354,23.27016839,23.14944343,23.14934385,23.45233039,27.30805679,27.58642967,29.12498182,30.08229465,29.84140857,31.08515357,30.91768073,31.80366035,32.87170422,36.10187427,36.58871201,39.56193571,40.3973826,41.2876697,39.48507297,37.29409812,34.30578137,32.72180143,33.29707094,35.00008894,38.79786055,42.68417353,47.80635364,51.76120341,53.04296683,54.67326161,55.66906667,57.8813069,60.60206279,64.95474798,66.32047007,69.42340071,73.31166309,76.56661073,79.38781177,82.24946942,84.75359049,87.75537579,90.71327866,94.12849254,95.8020886,98.940838,102.6535773
Libyan Arab Jamahiriya,LBY,3059.206566,3060.486832,2556.486653,2509.518111,1805.763,1780.587011,2298.078942,2424.223181,2340.352321,2495.957692,2192.706802,1446.034864,1455.143144,1410.484713,1400.344092,1382.302949,1365.743847,1292.095196,1512.642569,1512.091016,1765.503563,1672.09626,1457.623125,1254.975518,1589.60007,1730.101413,1796.363241,1502.086862,1374.871213,1261.4807,1352.573274,1251.994249,1213.919504,1390.76744,1371.244489,1495.869763,1460.642855,1387.645635,1424.608562,1314.993337,1399.045532,574.7901529,1217.16008,968.3125904,682.8235381,623.3129626,609.7690491,864.1534352,984.1353053,1062.230438
Saint Lucia,LCA,1.83567526,1.922131057,1.922302315,1.938335919,1.948128534,1.971513143,2.021809312,2.082276524,2.142704871,2.207506077,2.269710589,2.335168064,2.402798719,2.468169785,2.543502945,2.584666201,2.629870077,2.675026013,2.723186261,2.769556768,2.861070595,2.883394362,2.915369561,2.928821299,2.944157059,2.959613202,2.976262531,2.991640445,3.018267474,3.039067182,2.925976587,2.891509658,2.870003093,2.83800658,2.826146081,2.785131664,2.757862061,2.732393047,2.716503387,2.688076398,2.650613459,2.726974365,2.739550387,2.749859863,2.790643438,2.784060512,2.788130572,2.805186194,2.807863518,2.819307281
Sri Lanka,LKA,575.2398136,569.2139392,543.5438846,556.846946,612.7022561,531.5931071,550.9461564,603.8617477,620.3215082,602.8165299,615.8956932,627.4365726,590.1588276,601.1017393,645.3340795,635.9744359,621.9259619,568.2357869,609.724404,565.6886543,606.6093283,573.1637784,571.4006421,585.7053038,606.7591448,600.136253,527.4843353,530.0254919,507.0967658,532.6437027,519.4740033,501.2478351,513.6368133,541.4900511,495.7781486,553.7002379,555.3934245,534.3303029,604.0913283,573.1885273,617.4035597,616.2319968,616.0695698,644.8201857,557.6088258,655.7427489,620.8551907,528.2366715,601.671534,580.1785509
Lesotho,LSO,50.28247459,47.86426162,46.8295237,46.41486833,47.93817454,49.38240914,48.85110116,45.25297515,45.88450486,47.76981969,50.84127536,51.58727811,52.6649418,51.72693417,51.5465388,53.54357208,54.18776565,60.80955367,60.44969101,57.93228151,55.84973117,56.34743499,61.18840982,60.109824,58.39850221,57.18336516,54.87573579,56.94498013,50.62364075,65.28355832,63.06195332,63.56719145,59.76296066,60.70193548,60.27246671,64.43087719,62.94859869,63.27543991,62.80156709,63.3259477,63.27399381,63.81426784,64.91122627,62.31765652,62.21312703,61.57891505,60.96369931,64.9463891,61.23852128,57.44352847
Lithuania,LTU,205.351798,214.4685689,221.5678493,226.5963173,233.4369086,239.5711193,240.1587388,242.5338233,247.7170731,250.4559423,252.0634753,252.767878,256.0407227,261.6735359,267.3753209,271.7087412,275.0384134,280.2259897,278.1176696,283.8573878,290.0946245,280.5145738,255.0453963,206.7063679,179.3395627,162.2359128,157.1294512,157.2885378,153.9870983,145.5600945,143.5363677,139.4268484,148.0929526,148.1891576,152.1203864,148.6331836,152.2776263,158.4750301,159.1093911,155.6489618,156.9182787,156.7057449,157.6772813,153.3949422,150.2973051,151.5687914,136.2731513,131.2877179,127.2620206,123.1848896
Luxembourg,LUX,22.15116069,21.98735406,21.81245074,22.31031903,23.29765747,22.96988812,22.73609078,22.83531898,23.1920143,23.51690053,23.61985764,23.66061794,23.58316533,23.62741971,23.80025719,24.01300968,23.88885382,23.88892912,23.69063513,23.91728979,24.35178516,24.78860025,24.68096172,25.75307599,25.27441236,25.05850408,24.60682522,23.98161876,23.53460091,24.12946506,23.75440927,23.33156838,22.76598845,22.1193905,21.66206452,21.14267944,21.25917155,21.89891785,22.02083736,22.20952851,23.34818529,22.17687598,21.48540425,21.80305873,21.98790003,21.38361595,22.15729625,22.31044622,22.00357872,21.98705683
Latvia,LVA,131.2398409,137.5932074,142.2293679,145.6613196,150.1091252,154.2172494,154.7107061,155.9374949,159.1108013,160.6161093,161.5667115,161.9658955,164.0630531,167.6334031,171.438611,174.2324067,176.0704262,179.4459653,178.0082955,181.8960897,189.4628345,186.1568594,176.4482586,149.1572482,104.9490892,90.43128238,88.17940344,84.15591475,79.45195408,73.87899763,66.83161207,69.36335339,70.45156825,72.59010379,76.10079138,79.58931611,83.9588314,86.7094602,80.16251408,81.58355268,79.24390357,82.54906884,85.63395506,86.00175315,86.58391282,86.23573411,86.31141226,85.5861935,83.21452539,82.15741969
Macao,MAC,1.804418956,1.833472226,1.755859977,1.756639769,1.739020194,1.698597282,1.67175955,1.632725131,1.628777312,1.661993494,1.706865325,1.72687641,1.773560206,1.841105624,1.892911987,1.94744771,2.001455317,2.092838942,2.160601154,2.23561714,2.304248775,2.381537728,2.435772335,2.471240776,2.543264563,2.612999184,2.599587642,2.680313346,2.720089845,2.750980098,2.764555429,2.833240887,2.892480662,3.002475799,3.088099678,3.146896994,3.210474198,3.28323989,3.303532782,3.39020757,3.456630913,3.556812849,3.629351505,3.708965467,3.788496169,3.908660214,3.937087802,4.016968585,4.023608639,4.09330315
Morocco,MAR,468.7836153,489.7236889,481.6496417,487.0592668,485.36657,492.9812177,495.5220792,496.6039141,519.8034066,521.4172159,543.2481816,539.8781372,487.3023535,510.4494049,509.2213866,536.2573912,573.4915734,608.4277201,599.198365,621.5084031,631.8940546,635.5270876,638.9548169,610.8732914,637.8181383,644.4794758,669.4204218,691.6689783,701.4419236,720.102105,739.3956669,749.4934868,757.9741231,775.6172826,809.1092796,819.3058462,839.9327784,855.4607447,866.5308387,881.6490371,908.2784434,943.185702,960.2681587,988.0605289,1003.102284,1023.057761,1039.58077,1058.827146,1081.746325,1102.865821
"Moldova, Republic of",MDA,110.5130453,116.5929035,120.0094455,122.4179118,126.2943964,128.9728738,128.1854636,130.1400727,133.3135226,135.2901827,136.4949182,137.4261187,139.8133255,143.0210101,146.4316149,149.031585,150.4019677,153.1100329,153.2241961,155.9408858,159.8751862,151.3709221,142.2251268,119.0822609,129.2548223,121.9152724,117.6815673,103.651566,93.86809309,90.47691529,86.90986892,83.24939239,85.98398815,87.62381991,85.4158582,81.58514291,82.80136405,81.29726482,72.54486513,71.71000721,81.16879897,85.11612742,80.91600425,82.48131257,83.50137818,83.85284977,84.0773593,86.50278419,85.59449776,81.32953896
Madagascar,MDG,567.7575512,542.4471673,554.1412579,569.0111346,578.682255,585.3348559,585.6640495,613.6116292,641.0019093,643.3467835,661.2301693,664.0760807,667.2338756,667.3093785,667.2441207,665.92103,669.416923,656.2064387,661.1518644,669.1277553,678.762529,676.7820666,686.4887163,699.4460867,684.2283295,694.8685422,696.8468882,707.0910227,714.7850606,719.8212719,723.6924584,678.29535,650.3649101,666.0501641,680.9566457,738.9299769,752.7514668,767.8504996,783.8518804,795.9619975,808.8801171,801.1785592,824.9629765,797.8708444,847.7946117,848.0084986,855.200051,863.305485,846.2078498,889.7761959
Maldives,MDV,0.650342537,0.702153988,0.745961599,0.793030274,0.843744016,0.895921187,0.946708815,0.999054051,1.051603395,1.106344654,1.16495445,1.225457592,1.289717208,1.359296454,1.436887757,1.512979699,1.56899315,1.626074144,1.68363107,1.738335349,1.79571275,1.847479429,1.897316218,1.949627931,2.029849974,2.111878116,2.195457278,2.268671676,2.356940346,2.431155006,2.591432516,2.662173248,2.848226303,3.008230087,3.203869887,3.323848048,3.560991588,3.720358058,3.91902583,4.043532387,4.256247463,4.474847452,4.705323734,4.936857395,5.208136671,5.354700647,5.561089013,5.757835808,5.964106321,6.198494448
Mexico,MEX,2735.905916,2788.935681,2850.310936,2919.980821,3056.467676,3215.289528,3326.490099,3467.809396,3624.986704,3779.148462,4047.850018,4269.642049,4457.963342,4519.944473,4592.898833,4721.33046,4720.11178,4735.953237,4772.700916,4924.365069,4962.682759,4998.977373,4967.266715,5140.049342,5141.737701,5197.730651,5323.596484,5571.844447,5671.522075,5583.615769,5722.787836,5693.566267,5735.140543,5889.389326,5894.809319,6052.405096,6236.505918,6315.916902,6452.571458,6406.796978,6417.796734,6515.360117,6441.602312,6519.97754,6520.69959,6536.128192,6546.438744,6529.111889,6586.174002,6629.18531
Marshall Islands,MHL,0.029189912,0.030624524,0.03221416,0.033926492,0.035494474,0.036991807,0.038383712,0.039670876,0.04099621,0.042425019,0.044062117,0.045988798,0.048122183,0.050437475,0.052927494,0.055550296,0.058312327,0.061225027,0.064053137,0.066666935,0.068852949,0.070608491,0.071946938,0.072969703,0.073777279,0.074433256,0.075038287,0.075503809,0.075891599,0.076149571,0.076324451,0.076406505,0.076442955,0.07644168,0.076425022,0.076447387,0.07654768,0.076678771,0.07686586,0.077072288,0.077288105,0.077501108,0.077732466,0.077991111,0.078185736,0.078383976,0.078541567,0.078655518,0.078773556,0.078898581
"Macedonia, the former Yugoslav Republic of",MKD,84.69989714,84.73790045,82.62744732,82.74225949,85.40178621,85.91610383,84.10081211,82.72495291,82.35386133,82.66575245,81.77056353,83.15186434,82.83635747,82.9677435,84.06881777,84.49377512,83.84760867,84.68759309,84.38685668,82.57020254,83.64720973,81.18238838,74.46883487,73.98589439,73.2243357,71.82839532,72.2258486,68.90366715,68.04782557,64.42464999,65.05058151,63.67801331,62.97461027,63.95792722,65.2837965,64.00660389,64.59518627,62.28265538,62.98236341,61.31537072,62.15897032,64.61106707,64.68837404,63.14846776,61.03457488,60.85452401,60.26284077,61.07618066,60.0859157,56.83995344
Mali,MLI,328.8849856,335.2615574,300.4694557,285.6989951,266.7045709,288.8431657,290.6940428,293.7202208,298.6411993,337.0170749,356.4008853,370.3105321,392.2166365,352.5983683,318.3757323,300.744513,310.3045684,311.5901674,334.1814014,341.2282427,352.8403519,358.2359276,356.4665381,363.1078748,373.4105439,386.0633408,396.4065871,404.6644761,418.4429181,435.8736741,454.9406461,483.3660246,506.3417905,532.9110619,544.8194817,577.3859034,577.0664919,607.531741,641.292575,668.7901158,714.8848121,732.0280687,759.7585015,786.9873699,814.9633479,854.0292684,911.2454437,952.759811,1007.898248,1023.339858
Malta,MLT,2.797962817,2.948502326,2.854643324,2.883447428,2.826427481,2.931835759,3.200482893,3.290523504,3.263196277,3.233239824,3.06523017,3.002080956,3.042622922,3.188974886,3.374394973,3.408188216,3.597432364,3.679100486,3.750544916,3.821747318,3.919412197,4.087396399,4.31982564,4.419321261,4.445153481,4.348972341,4.551286005,4.729317129,4.679425867,4.936537492,5.006808432,5.333713247,5.220017247,5.46497042,5.328120745,5.864176035,6.384887277,6.692668959,6.976445701,7.2798754,7.463977605,8.11640974,5.148471074,5.033965056,5.09902451,5.566150023,5.838663373,5.961080295,5.731592417,5.884996935
Myanmar,MMR,2204.543726,2190.412583,2120.131293,2232.524581,2223.544076,2265.02356,2229.77507,2216.505211,2263.166345,2115.335778,2226.746229,2244.859429,2191.204253,2220.95804,2212.320388,2246.476364,2236.582971,2189.342009,2194.668351,2179.856126,2165.109785,2107.404107,2229.089032,2300.557848,2348.622088,2418.094992,2362.217315,2284.682279,2310.561608,2491.373977,2537.558655,2621.352229,2680.450058,2798.086343,2932.475503,3133.972638,3318.915158,3363.825708,3403.6497,3410.21429,3444.166995,3387.085625,3320.518223,3362.555587,3435.836189,3509.806611,3576.857726,3728.347008,3780.917084,3793.454787
