"bs","adm0","alpha.damage.noadapt","beta.damage.noadapt","alpha.damage.optimal","beta.damage.optimal","alpha.adapts.noadapt","beta.adapts.noadapt","alpha.adapts.optimal","beta.adapts.optimal"
27,"KWT",0,3223.50023023505,442842.823841133,0,0,0,333394.955940823,0
27,"LBN",1003397.96379838,1663.92653987909,0,24.2841985535664,0,499.766966660974,230010.4154158,0
27,"LBR",0,87443.4310309857,55072.38385401,213.650730438684,0,1695.82645687757,0,773.628771817633
27,"LBY",3448788.26386607,5578.73521466584,199221.127836973,0,0,1741.66441587797,390096.497710031,54.4377539876871
27,"LCA",347790.780084289,0,19849.3896784677,31.4247221549876,0,115.820424660411,62338.9572821244,16.9222621743009
27,"LKA",32598892.1305263,22050.7536835779,372555.222955023,520.776136420822,0,8274.21148104441,1796837.75752116,769.424310057741
27,"LTU",185350.301049693,507.089257967138,266507.980847497,0,0,8.1219213233589,0,99.3775700071274
27,"LVA",156813.813323861,840.332839328564,427133.844129348,299.572690241779,0,0,264006.492627519,0
27,"MAC",0,492.38584828407,16717.2461074418,0,0,0,68737.4264363737,0
27,"MAF",303247.184345552,0,240.186991163427,11.4188571916211,0,255.952735958286,33955.889480664,0
27,"MAR",0,11988.5169431727,327688.175624762,0,0,198.331952841194,942769.06772062,0
27,"MCO",0,138.114974435856,101.736335221533,0.246132647276331,0,130.390358071886,3265.85712194415,0
27,"MDA",5634.49870445472,4.26858856946293,14742.8604761155,0,0,0.957730240896171,355.555721984381,0.204949404063085
27,"MDG",13747665.0796518,20122.798765693,907774.553677437,678.849813138935,0,1607.68300252094,0,3093.646804422
27,"MDV",4415838.10316551,3375.82468636558,0,17.8622639570309,0,888.187968129033,229987.926484599,0
27,"MEX",41181565.8276753,5219.93950474628,5152726.96084545,0,0,8537.21818297749,4453814.45803412,233.791568788717
27,"MHL",1390614.76668855,1421.99301619184,78444.5338260388,0,0,36.8979668640725,59686.834903473,0
27,"MLT",181034.443922205,0,6695.53969875701,0,0,88.7773622104802,39293.6448351105,0
27,"MMR",3539162.59570502,179184.340112141,3987476.11608627,0,0,975.636514588966,3849457.86425568,156.898981982013
27,"MNE",430016.116817785,0,50565.1501229603,7.18723867780658,0,55.2431705155057,47591.3565096017,9.44012594804043
27,"MNP",151816.934844977,133.029277947315,7455.24580243498,14.4307330443975,0,53.9534894451183,0,76.4421253037252
27,"MOZ",0,69581.4052750151,1770929.38651875,855.579608349048,0,0.0156559664308666,276776.804810113,3202.20024292287
27,"MRT",0,7225.38370429043,21698.6344294608,95.6140939690733,0,18.3907691188428,107424.310215578,119.352643246826
27,"MSR",3179.14852487478,0,479.467543873525,0,0,1.18812783978535,140.391303830306,1.0481737685135
27,"MTQ",591632.126702378,0,12971.3416295382,7.88024928727264,0,314.350304657382,167033.821300249,0
27,"MUS",1569102.60133354,0,68597.4160920228,0,0,181.685135989196,190873.551752529,30.6153962416161
27,"MYS",0,239176.997230602,6000409.07249715,0,0,0.479447997674422,11897904.5295961,0
27,"MYT",443757.973938973,1022.11126592613,53417.7209877434,0,0,0,37311.8233856733,76.2309649404433
27,"NAM",578018.924236315,1832.51793963656,21507.2001748019,0,0,52.2357370926274,72127.9206952987,0
27,"NCL",883605.971632781,1571.16394738755,138040.69030056,0,0,172.343291813708,254129.364301289,56.0668689498019
27,"NFK",3891.80375769404,0,2348.0844346659,0,0,0.582814682605447,71.4383432801518,0.383026329719972
27,"NGA",0,752575.056848599,4211754.31556609,0,0,1150.97285789825,7506228.4454279,94.7743383091068
27,"NIC",2349047.00523195,0,453100.704758544,0,0,164.778375067148,114119.847613373,133.729115965031
27,"NIU",1865.33242097278,5.67963504480056,182.960242281688,0.105494856572234,0,0.398831703992869,414.373857770733,0.679721205807717
27,"NLD",10849117.3100214,0,715007.375769987,0,0,0,6238828.80563601,0
27,"NOR",0,10492.939974438,349214.864246167,5343.70468180877,0,115.504930826726,0,2068.06802852762
27,"NRU",57619.3067444766,96.3032822247826,1911.01863058317,0.127774547660618,0,0,840.959978055725,15.001238801818
27,"NZL",1594068.22257585,18117.9801619134,1353062.49204566,252.867738048067,0,1.15110206003495,719040.427152016,4470.03746382151
27,"OMN",0,8048.45156395894,120584.661291233,4.8845680800141,0,26.3646366751701,485174.764392059,0
27,"PAK",0,48250.7193757042,1754084.64852484,0,592.190036588054,0.374728811484279,1076204.42731932,0
27,"PAN",1474038.24184633,16206.8408956044,1790746.89502745,0,0,1337.43239088401,1409117.31116347,0
27,"PCN",44.8854886018291,0.155544067576183,4.68361908408995,0,0,0.00271995214470983,2.69525115216733,0.000701655827089784
27,"PER",1541310.17430572,3288.59235489001,169111.498013514,0,0,116.017868484519,355683.75690453,75.327752644281
27,"PHL",97294030.4826798,474535.28583955,12928275.3436102,0,0,8873.27896985127,17324959.1813044,18877.6982491863
27,"PLW",113655.481668317,230.377695586638,13396.1349707659,7.52828700617578,0,19.7932097775667,13362.4651916677,42.397767319201
27,"PNG",11052074.8931303,16837.1466336549,463146.579511251,463.092941237706,0,2689.74404826379,818758.765968393,3564.99248256055
27,"POL",658013.19064386,1684.74087237053,397387.01837024,0,0,58.0596876395501,897093.783205834,0
27,"PRI",3367712.94621543,0,50520.3269758347,0,155824.544925471,969.936668435729,384391.44002413,0
27,"PRK",0,31099.0777215756,796344.247288002,0,0,296.642886860483,873225.619868827,44.1874430013287
27,"PRT",0,7576.03749255911,445498.542941903,0,0,10.6062791912922,2797316.48109735,0
27,"PSE",1017196.85277288,0,0,11.6595508207588,0,174.410537170283,135386.540247707,0
27,"PYF",1063488.99313392,0,253099.535514432,0,0,262.4014214086,54974.4630444215,266.701713233436
27,"QAT",0,7186.83536520281,267502.327870612,10.0072188435185,0,1050.43496347226,410019.277037098,0
27,"REU",1157527.28683691,0,7497.60939865664,10.7935378917223,0,189.304900303979,191335.088640016,0
27,"ROU",1109068.48504712,857.304916136271,544572.962862085,843.365742732844,0,306.258757542973,152390.179034767,27.7049896686805
27,"RUS",5408451.15596904,8867.38340341687,6039886.27921413,0,0,1075.85498613699,2401862.62485545,0
27,"SAU",0,51760.9396046399,332512.078590918,163.231259991967,0,3141.11306882024,1151416.01173895,0
27,"SDN",7123757.9177428,485.947824963351,19408.0594303519,41.4103402675177,0,2744.02501285723,87504.1413322037,35.1334186302938
27,"SEN",5680025.96336358,50632.5104047084,470517.858661316,758.992725005376,0,1043.17522481181,676746.631139661,719.441655267532
27,"SGP",0,4108.38856025358,94035.7805308314,0,0,0,276656.712597942,0
27,"SGS",0,0,0,0,0,0,0,0
27,"SHN",6066.95238543773,1.13421109439344,611.746612523131,0,0,0.454156206011811,381.209018629195,0.0569448367347389
27,"SJM",0,12.270067210349,653.090463529459,3.6374691967277,0,0,0,2.69663427732301
27,"SLB",4456961.46123962,3948.65545080183,93770.1690258765,29.2218348522907,0,854.919718211739,206267.898207512,911.353924155461
27,"SLE",2808096.20752379,6685.12426616811,888876.265448114,310.181052708623,0,156.780940975788,27581.0940631053,670.240288151217
27,"SLV",2271467.30909554,0,270096.796106347,0,0,0,228863.403128211,0
27,"SOM",0,13696.4538562092,7076.3978278927,368.875905925058,0,26.1341900447875,0,438.693889519692
27,"SPM",11802.5184923087,22.7421909321126,9287.61058615196,0,0,0,1133.7591604359,7.38036136043696
27,"STP",352366.621540853,0,11764.3131621514,0,0,33.1562985343088,14161.1238922887,19.5930662989562
27,"SUR",0,16307.781342547,300173.905625056,0,0,0,303838.275091535,0
27,"SVN",0,177.789129622827,1663.04214411237,0,0,0,61659.650359678,0
27,"SWE",0,9675.76602295696,1188463.43446518,2176.56360439721,0,372.206340716618,1709748.37801974,1597.68317919089
27,"SXM",191075.074951102,0,2826.13008605534,4.07236697164712,0,192.999526987904,22875.1799239032,0
27,"SYC",1081324.72225706,630.055533780952,142514.707440599,0,0,94.7877305856149,191960.454085773,0
27,"SYR",1538709.58009042,346.854829766627,2621.49219564634,4.143787838398,0,430.696920105326,108244.799072077,0
27,"TCA",712132.690768554,0,95171.7984140373,3.45965980411193,0,115.567977153684,30279.9166227484,70.4898899824156
27,"TGO",0,10451.7249273675,0,8.4541366195273,0,436.276700494375,71237.9217506756,16.7534178653137
27,"THA",0,261290.848086704,2560895.58066132,0,0,63.0779158105166,7473278.46470954,0
27,"TKL",0,43.7615330797059,0,3.20347817854963,0,0.178700121727132,0,4.62960985279239
27,"TLS",2937377.13048927,1685.14970914654,154088.462764134,91.9107715132946,0,0,153162.995920776,164.793051424336
27,"TON",793836.293520943,771.783651246987,43319.4945258386,3.38804325378211,0,46.9069911754772,123690.463915238,26.6811483643877
27,"TTO",621508.474081391,998.536782423134,127339.438116644,0,0,102.345117501869,313167.154039539,0
27,"TUN",2896644.44840171,13362.0110613949,282724.759073621,0,0,2441.68932716488,756426.787946811,79.8626088331069
27,"TUR",17559145.6187337,21941.7124113914,665513.192811973,68.6603171827639,0,12753.4743446083,3909705.91852706,328.467355542058
27,"TUV",132322.629728632,114.451259826866,20550.3726495418,0,0,1.48827799150796,4768.31000718673,2.04163033346987
27,"TWN",0,11718.4886898281,1129655.46855516,9.67428099484781,0,283.990272292637,1097726.74223806,0
27,"TZA",0,24229.7260112285,859228.62240039,0,0,0,244883.702193999,861.247492416945
27,"UKR",290308.048255001,6979.77413062651,570176.505251196,0,0,1138.64147005661,1618331.57463197,0
27,"UMI",0,0,0,0,0,0,0,0
27,"URY",354137.154030546,1107.51747811267,494651.024018735,0,0,0,22966.704325652,171.032576531345
27,"USA",0,480202.769250293,74280907.2501806,0,0,45274.4308106808,42547381.6624736,18633.7016689955
27,"VCT",178883.850823908,0,10312.4338352456,0,7419.75667328032,37.4856055661261,30270.5966774854,0
27,"VEN",23695965.0926901,0,17485.8254855674,283.89357134775,0,7462.51954977902,2999672.27076917,245.321144914305
27,"VGB",158854.91675444,0,23628.5281332085,4.90997040927919,23759.3055696057,77.2416409260131,67526.5107732132,3.96187509177324
27,"VIR",147306.701899503,0,35804.110643801,0,71230.9745346531,59.2100345507936,107833.781036773,0
27,"VNM",0,379620.523788491,2361960.48303727,351.438301566019,0,444.634667775216,17392373.6947285,0
27,"VUT",1213605.60876168,573.088058730859,14275.4904038506,74.4682597941685,0,242.393294177819,0,424.898446511838
27,"WLF",6400.08299262194,258.445135425268,5695.40688945592,0,0,4.84051672952407,20.7003599758723,17.4753075714172
27,"WSM",98212.341617755,197.339383497704,2872.14568155699,3.86337723512064,0,12.5426135043198,10488.8486149776,45.5156036637212
27,"XAD",26102.1133054331,0,11593.3935343518,0,0,6.49597961254643,2920.28715348876,0.595420598726995
27,"XCL",0,0,0,0,0,0,0,0
27,"XPI",17923.2638313617,0,17180.0957654294,0,0,0.882774329069167,0,1.10557028380327
27,"XSP",0,0,0,0,0,0,0,0
27,"YEM",0,58246.2333749433,220544.204976171,0,0,885.713957935753,803501.403444359,263.97681280875
27,"ZAF",1141845.47271814,4294.73603497024,272268.10949374,0,17.0512880525901,0.0218708990936589,330351.584786428,517.880811388794
27,"ZNC",228164.355396087,0,15316.3679630193,0,0,34.6153776854122,17038.5828859491,15.2873083374361
28,"ABW",131384.718574451,0,2402.31256007723,37.0319348683974,0,51.8301794104861,0,67.241382627725
28,"AGO",0,32330.4437186954,61700.5174128605,194.303094951037,0,154.257843865847,293896.582819164,639.473643835046
28,"AIA",80793.4402737721,0,10658.345148753,0.912478550025383,9200.52229954329,13.1500616728623,9386.11500184724,7.32162661639553
28,"ALA",58671.8265691705,6.19104916042486,42410.002600529,18.7501264816304,0,2.63041378421147,353.013980364883,4.35977924526177
28,"ALB",0,5434.49037055518,27373.6866095818,0,0,317.315977897367,394552.162184713,0
28,"ARE",0,44171.8332444302,600425.358269864,203.307015428704,0,0,1847665.03814422,0
28,"ARG",1221196.45254881,2475.98230560453,3369901.942201,0,53.3720733428208,0.181967631743047,1227422.03193928,0
28,"ASM",0,414.508496362076,2184.30365121554,19.0887096854436,0,9.58694806562406,0,58.5417270737657
28,"ATF",0,0,0,0,0,0,0,0
28,"ATG",292074.626832376,0,29483.0187332178,20.1421614163546,16869.2029954207,87.5658572244856,42870.0472211642,47.3601828391745
28,"AUS",0,91037.9597322431,5040568.61787103,6180.92549315155,0,90.8528435335295,5036660.09205916,7035.01901562558
28,"BEL",1939049.14777268,0,42678.2907482855,0,0,0,747026.762928246,0
28,"BEN",0,52389.8279904718,22443.495223162,22.4971524939524,0,0,206864.087815006,16.3320879383369
28,"BES",61813.6098255046,0,13909.8069888985,1.04366739435817,0,34.9858751917953,5691.93295604927,31.2923931513047
28,"BGD",22677280.0556651,125104.746868374,5676119.41468824,0,0,0,21265039.999286,0
28,"BGR",352569.316865848,547.971508095801,13908.213689117,0,0,237.593625352739,167283.959278847,0
28,"BHR",0,27034.5500795986,7199.00692690456,0,0,36.7790909576967,447520.462362896,0
28,"BHS",1989121.7743459,722.311172507883,720263.555230297,0,0,433.176600570179,431615.719880853,0
28,"BIH",11948.5117735194,66.1897549088417,1210.49678552102,0,0,4.85533625624772,15330.5089099726,0
28,"BLM",45182.8567095828,0,1756.70060178452,0,0,72.692011653599,23929.4387992836,0
28,"BLZ",3616083.37540547,0,106605.205829387,40.5096188147984,230671.243113387,648.610528201799,333175.435456804,0
28,"BMU",45939.9377458804,161.205332495258,11100.683120443,11.1066550098462,0,42.224542658583,0,152.651507135723
28,"BRA",0,275190.95962897,8731047.56341814,0,0,89.051056660823,10378395.7507414,0
28,"BRB",205929.199300405,0,2929.62049945633,0,0,46.1268223577962,55571.3094625093,0
28,"BRN",727469.378626948,3742.62879251614,584154.309458255,237.084051472132,0,0,137958.898672533,842.765961578231
28,"BVT",0,0,0,0,0,0,0,0
28,"CAN",1577837.07276113,14600.7440617428,1877106.6870692,121.608466146073,0,18.366140427061,2272478.63290039,1710.74730378441
28,"CCK",2399.27961408417,55.9961814711345,4406.73716069754,3.52261676704604,0,2.6104706341998,0,11.5875834021213
28,"CHL",147260.004644632,6193.86689786579,652669.101001917,0,0,2.67464963040394,680769.097265373,85.3908442446257
28,"CHN",18960793.9983811,375313.182399253,31792322.6494184,0,0,0.125875958125379,46454821.6407195,0
28,"CIV",4759381.51544644,22720.604976798,483135.71992518,210.354177199186,0,392.876380728439,387746.159159997,1051.20782848674
28,"CMR",0,19259.8079699157,189856.6208366,57.279304825784,0,0,424093.849666706,0
28,"COD",150607.061588309,1678.29538117917,52979.6828910457,147.499532317252,0,0,0,183.357921131902
28,"COG",0,10502.4973004954,13654.8732743756,12.2767747454109,0,76.8132476464038,71510.4309590568,0
28,"COK",26947.9609688001,21.5974921406751,3801.13341479781,2.53842387277049,0,4.14164021851799,0,11.6660477619377
28,"COL",26299397.6531453,0,821549.950005272,0,482945.083250004,5463.26127535374,882460.916134445,1276.20817864024
28,"COM",229932.181317192,1391.04148366182,111378.048046985,32.7519971462453,0,0,0,177.078155885017
28,"CPV",932417.745613034,0,61409.1358323078,0,0,69.2236421309529,51153.2443569768,33.2987036990304
28,"CRI",1871503.88498795,1586.21603071499,816180.438880598,0,0,218.314259174973,343076.061968623,221.012870901961
28,"CUB",7139771.35503567,0,1031412.47766051,0,0,1253.21270451024,1097937.37447256,0
28,"CUW",98183.7305738012,54.6347341859836,10760.7775793681,9.56479135439481,0,78.5375743840522,0,105.212171433912
28,"CXR",1642.6611735065,13.3237909086784,4852.68659510772,3.87379198040631,0,0,0,2.57762353093901
28,"CYM",280940.68416945,1351.47599338919,86757.008441762,0,0,962.661873983223,199351.31160804,9.05011724860318
28,"CYP",693880.283502183,477.213303966536,22769.5360386703,0,0,325.319153028749,233738.457387832,0
28,"DEU",8873742.88955865,0,3948157.17987991,0,0,0,7093909.92865715,0
28,"DJI",0,11048.4376493428,13616.5869895972,106.453031250329,0,0.0289326548441008,122225.269477443,256.105341416643
28,"DMA",207886.102210796,0,2128.09931771276,3.79217379635288,5982.54427799359,45.279193696357,25362.3592764058,12.1273602041528
28,"DNK",0,22408.7719729698,4098576.2291078,0,0,0.44885631080809,3838692.86044536,604.600226220633
28,"DOM",6619909.69624703,0,270633.384381461,0,0,1981.53057325501,713508.509902516,0
28,"DZA",105394.544131439,13545.4694233314,77326.7146100588,59.2735075241227,0,1771.03433030899,352540.545530072,81.93689116078
28,"ECU",0,49495.5376873867,912573.522885688,0,24.6318880276966,0.0714260021862361,2061974.14385367,303.763221733012
28,"EGY",0,316796.300183271,499671.597230531,0,0,46248.6019362716,1805220.03883859,0
28,"ERI",0,8692.63005932012,2902.19417160806,158.286925497083,0,41.6428945269084,20457.0273306542,297.739413234725
28,"ESH",60482.0334821338,263.579028458746,6931.08177099383,4.35773744150243,0,0,7141.06791650561,40.4126455449556
28,"ESP",0,40614.9884877852,712770.21921317,0,0,4387.7820056679,6308494.47924036,0
28,"EST",193369.026336755,482.702090852286,251500.86273633,332.075492541046,0,0,123634.130294566,0
28,"ETH",630.032895558737,42.5386294452223,19.0211165727126,13.6688073928873,0,0.962223037805088,0,2.24737708179218
28,"FIN",135674.262873189,1018.87442345439,460578.548228183,357.449602840417,0,0.0186310554800515,581824.881233801,0
28,"FJI",4136621.35110312,2350.83969761101,429147.120437452,0,0,0,409922.210405608,141.177940154588
28,"FLK",4800.83804394066,14.8929915914956,2941.79507749638,15.2898331636698,11.5756130879563,0.0487872049801167,1477.64452830857,0
28,"FRA",0,53390.248302174,4424428.32134368,0,0,3863.92814856349,11673645.0336584,0
28,"FRO",14478.2079600035,33.761588722518,8515.9050643587,0,0,1.4686933932468,651.333204179717,13.8309122032606
28,"FSM",681242.392852663,210.50743706899,17296.2085043479,0,0,8.47767183973163,35910.1223824629,0
28,"GAB",1049639.48428808,4141.07032874102,164011.668136849,0,0,66.8178760460884,352671.598062105,0
28,"GBR",4586871.26140379,31604.0182275924,6778617.01896238,1601.14964702883,33.480760972553,0.46867009870773,18162273.3598309,0
28,"GEO",301799.714555663,1002.53413871863,22742.4204430423,0,0,315.521997706773,244174.3682795,0
28,"GGY",0,495.84846401699,14689.9447896826,368.996927003424,0,0,60059.9574348424,0
28,"GHA",4721717.26747117,31459.3593338651,133860.947335682,104.063937297874,0,57.1339305817829,631836.07499617,432.246420922312
28,"GIB",0,312.841245813427,421.168344427006,0,0,0,22361.1956551493,0
28,"GIN",478052.647871143,4152.28968399688,441657.723502715,347.466650302833,0,0,0,591.500692222968
28,"GLP",1076983.30588889,0,20265.9963840812,0,0,478.468796451075,278572.543043914,0
28,"GMB",216866.471135244,12682.2492498858,360987.628515073,701.138199729932,0,0,36947.2226613493,1071.04256489299
28,"GNB",778145.170771344,3482.84754390775,227460.089557098,628.916940272934,0,0,0,480.842678806404
28,"GNQ",1033976.24684812,290.044871159865,140899.316551874,0,0.390568801563778,0,200517.742284835,0
28,"GRC",3728513.09389541,7241.19519958339,1082449.55405797,0,0,3437.91325018285,1835330.03111346,2070.22197722674
28,"GRD",194688.70472332,0,12238.619775458,0,1810.05187583029,33.8991611730166,23515.0117601624,0
28,"GRL",0,87.7472079651168,4398.16628614735,0,0,0,0,17.8652003621384
28,"GTM",5486048.7613102,998.725154839692,445747.75861342,56.132280164954,25991.2053197538,493.775837124088,328398.230515414,487.825524798533
28,"GUF",585822.168525421,4267.28959110922,106256.392994407,0,0.458039467726591,0,322577.949554792,0
28,"GUM",0,694.057447311345,0,123.782341289306,0,136.486431963737,53908.0108998841,318.427259207648
28,"GUY",864475.505924922,11782.5990116412,576677.534549331,0,0,3.44413098320253,525719.739653017,0
28,"HKG",0,6877.32852771132,424240.279923246,271.882246007363,0,0,1345819.08616699,0
28,"HMD",0,0,0,0,0,0,0,0
28,"HND",10458271.0291635,0,536396.157127371,226.67236271541,7890.13446728452,2591.79784599162,416741.001410297,294.982401165607
28,"HRV",742812.194498917,2322.66409356647,194169.094891159,0,0,85.1988616897533,493498.803677346,0
28,"HTI",16804878.5861853,0,263656.563834212,43.198270507487,0,3189.44540177457,563897.57364966,1169.42608443615
28,"IDN",52096389.8514503,693553.518772036,53905406.1565059,0,0,5255.84729042364,41738310.742101,8502.75913340921
28,"IMN",0,222.303234887172,0,210.203440269611,0,0,10739.0933797569,0
28,"IND",0,886403.20665829,10649085.1147369,0,0,11598.700975963,29285698.1184981,0
28,"IOT",57111.0604057925,33.4541818260044,57111.0604057925,33.4541818260044,0,0,0,0
28,"IRL",0,10307.0466579831,2611607.97636936,885.284074652002,0,0,239160.644393171,1667.0448192295
28,"IRN",87311.0914181244,13766.5375327569,631184.56998506,0,0,3.2968738548062,1025596.72357202,0
28,"IRQ",0,14909.3555431013,5478.96967152544,0,0,0,231806.405065074,0
28,"ISL",0,517.985076319665,0,423.346987889439,0,0.0386876471103999,0,50.1582153922689
28,"ISR",445729.739905682,5539.58229259353,0,96.7218501836447,0,1470.59540999894,156419.560191279,517.985984463181
28,"ITA",0,61510.4622665699,1104526.41580041,0,0,9142.14318808091,6941859.85830418,0
28,"JAM",5762678.87059509,0,129338.386128666,0,0,1266.05649862238,632202.522583602,0
28,"JEY",0,422.535620481256,5714.80953028463,229.940222233684,0,0,18347.7094586217,102.888439088961
28,"JOR",0,2.80327355196002,0,0.416854087955634,0,0.0346917599822115,0,1.36637157996656
28,"JPN",0,1059430.27556825,3044243.96272957,76.7884786004922,7367839.05872336,37214.6818913456,30061842.9018482,0
28,"KEN",148703.456775941,7507.55613352643,769743.914656816,0,0,0,0,1040.85768498384
28,"KHM",0,8807.71492255043,263502.561100016,0,0,22.5268314639726,123248.403819108,598.102418046893
28,"KIR",473573.870608743,1957.75527159829,26349.4181866718,0,0,0.0527041722555826,28067.5249439033,28.6634779241772
28,"KNA",138682.892373393,0,13375.6834803817,26.4800801967268,8239.53413320724,63.5662678797699,31472.3572912505,26.5957327772074
28,"KOR",178921.134326561,48055.6869943631,3129926.94577695,0,0,728.138886698819,7301075.44221793,0
28,"KWT",0,2933.51528173672,447508.457930926,0,0,0,352945.937595764,0
28,"LBN",417834.924950002,2935.98781173639,3523.5406237654,9.47180506732483,0,440.740617082184,246434.609178333,0
28,"LBR",0,86979.0522976733,46703.3415112668,260.137555839247,0,120.675369532947,0,879.049909600554
28,"LBY",1695402.03862685,9386.42583940813,180910.142513573,0.0152526182840956,0,1601.40922371406,408914.425229948,46.990172330346
28,"LCA",365523.677744296,0.433772452290237,10870.9007854269,59.2998786526968,0,118.645261610719,44004.2659609858,72.1787312935406
28,"LKA",20605749.4332808,50602.7050252376,431408.490285796,471.801975201182,0,7723.32252933427,1808501.88909799,1098.81525247813
28,"LTU",226253.001596216,405.971111902245,275866.002439091,0,0,0,0,92.4598216943774
28,"LVA",259488.574757149,634.875346328201,467100.025401853,312.430141097444,0,0,264950.934650188,0
28,"MAC",0,245.03545439596,16154.9262865696,0,0,0,74043.1238659953,0
28,"MAF",350619.838244258,0,4928.90908616047,0.552063528734376,0,339.141219442838,36088.5212904016,0
28,"MAR",0,11877.3325474436,342820.542271066,0,0,121.892832244873,992777.768642085,0
28,"MCO",0,119.085486441449,176.898146037912,0,0,57.5020740226513,3491.61856299469,0
28,"MDA",4187.82792684546,7.89181611393845,16206.2405221315,0,0,0.758202427624213,455.75689075519,0.206460533684861
28,"MDG",5805589.47645232,37694.8548912148,872941.844317164,962.240063776352,0,1356.06306276317,0,3443.02259638918
28,"MDV",2462823.60850264,7551.43968117024,0,10.1318099369472,0,750.640860200272,247652.64876265,0
28,"MEX",36945307.9555105,11647.3346951193,5316617.65842059,0,0,8014.27813450106,4706610.53983346,49.5400174129363
28,"MHL",1047920.96958753,2209.50824617814,81454.1817209599,0,0,0,62476.4833432783,0
28,"MLT",191321.366427518,0,6379.57430486912,0,0,100.777215228794,41299.9194435374,0
28,"MMR",0,206410.822715142,4428666.22627599,0,0,334.027904899243,3955332.6233638,449.306349556366
28,"MNE",384571.518042313,127.31025339348,43013.128921997,30.0767673663515,0,46.1809023433473,47771.588705118,16.0780000589156
28,"MNP",121173.636301344,231.958774213056,8703.8103175329,13.5781268262088,0,49.8395432666864,0,83.5924418260253
28,"MOZ",0,74837.3082907228,1758854.20813464,1240.3746864587,0,0.0118810775081065,133322.632603952,3887.96704745065
28,"MRT",0,7232.56627114468,26110.9255749275,89.9185857789038,0,0.329857293468671,124498.19788513,99.9395730700169
28,"MSR",2459.39071963251,2.19625338268854,482.96535743159,0.129558544725785,0,1.31074362192517,90.3764486270567,1.36880220394403
28,"MTQ",589610.681764958,0,13710.472604359,1.10224671958228,0,309.724303272087,173535.517160497,1.50233689880424
28,"MUS",1661000.90912982,0,71660.3530779017,0,0,264.306180571878,188004.966378035,63.0096651184117
28,"MYS",0,221795.561964348,6350479.95582555,0,0,0,12478980.3572754,0
28,"MYT",311327.992038318,1203.84589645996,55153.4668216938,0,0,0,31719.1178544639,98.0666883087154
28,"NAM",515206.569070381,1994.264298115,20372.8870753187,0,0,0.114617664786761,73493.4258030581,0
28,"NCL",796708.967674081,1806.59865009484,137889.253272411,0,0,41.3035955132914,274697.518106329,48.0784278445893
28,"NFK",3662.67709974545,1.17914893537627,2533.31266893208,0,0,0.686366574600629,100.89439689034,0.45168134668431
28,"NGA",0,766056.642897738,4508993.90575235,0,0,0,7472902.10912065,1078.1600987008
28,"NIC",2338377.00245449,0,448410.318184056,56.1902055916627,0,178.373082498635,93929.3671189763,199.448665303817
28,"NIU",1130.83734415472,7.36315599355853,164.033683710654,0.171985365119002,0,0.362806099203655,162.820637076415,1.39396767333648
28,"NLD",11912173.7346983,0,750334.339053674,0,0,0,6716051.43174853,0
28,"NOR",0,10398.2295036245,659942.28346961,5570.81457290584,0,0.730570191217931,0,1869.29733823977
28,"NRU",59177.3918710846,92.6748791120017,1984.89715877137,0,0,0,1414.80799042339,15.3788909995165
28,"NZL",1529564.97458826,19862.2826934976,1547901.36352991,28.2729300001572,163.456460781751,0.157652183262288,829792.477997881,4849.23707431324
28,"OMN",0,7769.23207953233,120867.376921101,0,0,8.18193777287024,507531.534389214,0
28,"PAK",0,45748.648667656,1889465.87704956,0,768.84709835924,0,1147894.67448055,0
28,"PAN",430476.657028843,18520.4496971341,1903500.0958078,0,0,1242.3180241262,1338795.5742213,224.899422346339
28,"PCN",0,0.290301466520253,5.14150946050844,0,0,0.00240822806654009,2.34535166900562,0.00226421637157486
28,"PER",1430673.69828872,3245.27522414437,172464.156925618,0,0,2.70250956583319,395535.041672221,27.4508205598547
28,"PHL",45669593.4552413,566767.112459276,13411941.9048451,0,0,3889.62303543674,15015880.546071,27019.2702653789
28,"PLW",102525.775063234,251.660819850215,12202.7334079094,12.0913772737779,0,0,6390.57949254466,62.7792217536339
28,"PNG",4775870.5004493,29975.0953407083,464913.185196451,527.6106029188,0,981.544014988756,725321.471776756,4222.56611676989
28,"POL",1328527.22973239,413.517554029994,453002.498036865,0,0,0,937735.928228792,0
28,"PRI",3520137.94763742,0,46305.6379120174,0,0,1389.49577876489,400632.373127862,0
28,"PRK",0,32417.5584408552,813836.473162545,0,0,305.458907976925,943306.792111173,0
28,"PRT",233485.292214789,7663.38977079491,459196.47685361,0,0,0,3025062.53799868,0
28,"PSE",985693.722445485,7.41277686534413,2823.65055321385,1.13759620503144,0,175.55599118976,142306.86027452,0
28,"PYF",1072020.59713459,0,266889.681793506,0,0,253.323707055727,46328.3855184066,315.658304358643
28,"QAT",0,7336.41724771961,273823.229701748,0,0,264.039920316598,421999.146463219,0
28,"REU",1223956.66603338,0,10339.3611048151,0.220520974843797,0,278.137632496185,203445.596210164,0
28,"ROU",922184.522611092,1452.8477079727,393650.947762109,1261.90871786646,0,350.285824947497,178429.96110087,61.1423068417892
28,"RUS",5986736.67425382,8260.29862804958,6387495.19208862,0,0,955.906074028694,2471464.80179584,0
28,"SAU",0,55496.8157433126,368392.570609662,110.025701994302,0,2846.47251578005,1190128.70681185,0
