# Index: time

time,rcp26_excess
2262,0.121458629589435
2263,0.121458629589435
2264,0.121458629589435
2265,0.121458629589435
2266,0.121458629589435
2267,0.121458629589435
2268,0.121458629589435
2269,0.121458629589435
2270,0.121458629589435
2271,0.121458629589435
2272,0.121458629589435
2273,0.121458629589435
2274,0.121458629589435
2275,0.121458629589435
2276,0.121458629589435
2277,0.121458629589435
2278,0.121458629589435
2279,0.121458629589435
2280,0.121458629589435
2281,0.121458629589435
2282,0.121458629589435
2283,0.121458629589435
2284,0.121458629589435
2285,0.121458629589435
2286,0.121458629589435
2287,0.121458629589435
2288,0.121458629589435
2289,0.121458629589435
2290,0.121458629589435
2291,0.121458629589435
2292,0.121458629589435
2293,0.121458629589435
2294,0.121458629589435
2295,0.121458629589435
2296,0.121458629589435
2297,0.121458629589435
2298,0.121458629589435
2299,0.121458629589435
2300,0.121458629589435
