# Index: time

time,rcp85_excess
2115,0.565161629709476
2116,0.565161629709476
2117,0.565161629709476
2118,0.565161629709476
2119,0.565161629709476
2120,0.565161629709476
2121,0.565161629709476
2122,0.565161629709476
2123,0.565161629709476
2124,0.565161629709476
2125,0.565161629709476
2126,0.565161629709476
2127,0.565161629709476
2128,0.565161629709476
2129,0.565161629709476
2130,0.565161629709476
2131,0.565161629709476
2132,0.565161629709476
2133,0.565161629709476
2134,0.565161629709476
2135,0.565161629709476
2136,0.565161629709476
2137,0.565161629709476
2138,0.565161629709476
2139,0.565161629709476
2140,0.565161629709476
2141,0.565161629709476
2142,0.565161629709476
2143,0.565161629709476
2144,0.565161629709476
2145,0.565161629709476
2146,0.565161629709476
2147,0.565161629709476
2148,0.565161629709476
2149,0.565161629709476
2150,0.565161629709476
2151,0.565161629709476
2152,0.565161629709476
2153,0.565161629709476
2154,0.565161629709476
2155,0.565161629709476
2156,0.565161629709476
2157,0.565161629709476
2158,0.565161629709476
2159,0.565161629709476
2160,0.565161629709476
2161,0.565161629709476
2162,0.565161629709476
2163,0.565161629709476
2164,0.565161629709476
2165,0.565161629709476
2166,0.565161629709476
2167,0.565161629709476
2168,0.565161629709476
2169,0.565161629709476
2170,0.565161629709476
2171,0.565161629709476
2172,0.565161629709476
2173,0.565161629709476
2174,0.565161629709476
2175,0.565161629709476
2176,0.565161629709476
2177,0.565161629709476
2178,0.565161629709476
2179,0.565161629709476
2180,0.565161629709476
2181,0.565161629709476
2182,0.565161629709476
2183,0.565161629709476
2184,0.565161629709476
2185,0.565161629709476
2186,0.565161629709476
2187,0.565161629709476
2188,0.565161629709476
2189,0.565161629709476
2190,0.565161629709476
2191,0.565161629709476
2192,0.565161629709476
2193,0.565161629709476
2194,0.565161629709476
2195,0.565161629709476
2196,0.565161629709476
2197,0.565161629709476
2198,0.565161629709476
2199,0.565161629709476
2200,0.565161629709476
2201,0.565161629709476
2202,0.565161629709476
2203,0.565161629709476
2204,0.565161629709476
2205,0.565161629709476
2206,0.565161629709476
2207,0.565161629709476
2208,0.565161629709476
2209,0.565161629709476
2210,0.565161629709476
2211,0.565161629709476
2212,0.565161629709476
2213,0.565161629709476
2214,0.565161629709476
2215,0.565161629709476
2216,0.565161629709476
2217,0.565161629709476
2218,0.565161629709476
2219,0.565161629709476
2220,0.565161629709476
2221,0.565161629709476
2222,0.565161629709476
2223,0.565161629709476
2224,0.565161629709476
2225,0.565161629709476
2226,0.565161629709476
2227,0.565161629709476
2228,0.565161629709476
2229,0.565161629709476
2230,0.565161629709476
2231,0.565161629709476
2232,0.565161629709476
2233,0.565161629709476
2234,0.565161629709476
2235,0.565161629709476
2236,0.565161629709476
2237,0.565161629709476
2238,0.565161629709476
2239,0.565161629709476
2240,0.565161629709476
2241,0.565161629709476
2242,0.565161629709476
2243,0.565161629709476
2244,0.565161629709476
2245,0.565161629709476
2246,0.565161629709476
2247,0.565161629709476
2248,0.565161629709476
2249,0.565161629709476
2250,0.565161629709476
2251,0.565161629709476
2252,0.565161629709476
2253,0.565161629709476
2254,0.565161629709476
2255,0.565161629709476
2256,0.565161629709476
2257,0.565161629709476
2258,0.565161629709476
2259,0.565161629709476
2260,0.565161629709476
2261,0.565161629709476
2262,0.565161629709476
2263,0.565161629709476
2264,0.565161629709476
2265,0.565161629709476
2266,0.565161629709476
2267,0.565161629709476
2268,0.565161629709476
2269,0.565161629709476
2270,0.565161629709476
2271,0.565161629709476
2272,0.565161629709476
2273,0.565161629709476
2274,0.565161629709476
2275,0.565161629709476
2276,0.565161629709476
2277,0.565161629709476
2278,0.565161629709476
2279,0.565161629709476
2280,0.565161629709476
2281,0.565161629709476
2282,0.565161629709476
2283,0.565161629709476
2284,0.565161629709476
2285,0.565161629709476
2286,0.565161629709476
2287,0.565161629709476
2288,0.565161629709476
2289,0.565161629709476
2290,0.565161629709476
2291,0.565161629709476
2292,0.565161629709476
2293,0.565161629709476
2294,0.565161629709476
2295,0.565161629709476
2296,0.565161629709476
2297,0.565161629709476
2298,0.565161629709476
2299,0.565161629709476
2300,0.565161629709476
