# Index: time

time,rcp45_excess
2265,0.351450473014277
2266,0.351450473014277
2267,0.351450473014277
2268,0.351450473014277
2269,0.351450473014277
2270,0.351450473014277
2271,0.351450473014277
2272,0.351450473014277
2273,0.351450473014277
2274,0.351450473014277
2275,0.351450473014277
2276,0.351450473014277
2277,0.351450473014277
2278,0.351450473014277
2279,0.351450473014277
2280,0.351450473014277
2281,0.351450473014277
2282,0.351450473014277
2283,0.351450473014277
2284,0.351450473014277
2285,0.351450473014277
2286,0.351450473014277
2287,0.351450473014277
2288,0.351450473014277
2289,0.351450473014277
2290,0.351450473014277
2291,0.351450473014277
2292,0.351450473014277
2293,0.351450473014277
2294,0.351450473014277
2295,0.351450473014277
2296,0.351450473014277
2297,0.351450473014277
2298,0.351450473014277
2299,0.351450473014277
2300,0.351450473014277
