# Index: time, region

year,EU,US,OT,EE,CA,IA,AF,LA
2172,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2173,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2174,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2175,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2176,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2177,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2178,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2179,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2180,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2181,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2182,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2183,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2184,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2185,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2186,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2187,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2188,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2189,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2190,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2191,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2192,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2193,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2194,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2195,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2196,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2197,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2198,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2199,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2200,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2201,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2202,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2203,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2204,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2205,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2206,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2207,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2208,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2209,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2210,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2211,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2212,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2213,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2214,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2215,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2216,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2217,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2218,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2219,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2220,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2221,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2222,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2223,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2224,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2225,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2226,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2227,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2228,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2229,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2230,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2231,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2232,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2233,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2234,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2235,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2236,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2237,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2238,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2239,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2240,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2241,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2242,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2243,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2244,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2245,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2246,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2247,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2248,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2249,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2250,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2251,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2252,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2253,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
